id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
329,@taskdef sudo command show True *args **kwargs if show print command command with hide u'running' return sudo command *args **kwargs,Where does the code run a command ?,on the remote server,On the remote server,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
330,"@register tag 'cache' def do cache parser token nodelist parser parse 'endcache' parser delete first token tokens token contents split if len tokens < 3 raise Template Syntax Error u""'%r'tagrequiresatleast 2 arguments "" % tokens[ 0 ] return Cache Node nodelist tokens[ 1 ] tokens[ 2 ] tokens[ 3 ]",Will this cache the contents of a template fragment for a given amount of time ?,Yes,Yes,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
331,def quote And Escape string assert is String string return pprint pformat string,How are characters represented in python ?,via escape sequences converted to those escape sequences,Characters represented as ASCII codes.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
332,def test renn not good object nn 'rnd'renn Repeated Edited Nearest Neighbours n neighbors nn random state RND SEED kind sel 'mode' assert raises Value Error renn fit sample X Y,When is an error raised ?,while a wrong type of nn is given,ValueError,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
333,def g fit data williams True r data [array i mean for i in data] G p power divergence r data lambda 'log-likelihood' if williams G corr williams correction sum r data len r data G return G corr chi 2 prob G corr len r data - 1 direction 'high' else return G p,What does the code calculate ?,the g statistic aka log - likelihood ratio test,Calculates log-likelihood ratio test and removes none entries.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
334,def test interacting iterators class A object def iter cls return clsdef next self return 3class B object def iter cls return A def next self return 2b B Are Equal next b 2,How does jinga2 fail ?,how,"It fails by comparing an integer with a rational number using the ""=="" operator.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
335,def load all namespaces resolver url patterns getattr resolver 'url patterns' [] namespaces [url namespace for url in url patterns if getattr url 'namespace' None is not None ]for pattern in url patterns namespaces extend load all namespaces pattern return namespaces,How do all namespaces load from url patterns ?,recursively,The code loads all namespaces from url patterns by recursively iterating over them and extending the existing list of loaded namespaces with each pattern.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
336,def is Valid text return bool re search '\\bnotification Facebook\\b' text re IGNORECASE,What is related to facebook notifications ?,the input,Text related to Facebook notifications.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
337,def test module exceptions normal types ['sys' 'clr' 'exceptions' ' builtin ' ' winreg' 'mmap' 'nt' 'posix']builtins [x for x in sys builtin module names if x not in normal types ]for module in builtins mod import module for attr Name in dir mod val getattr mod attr Name if isinstance val type and issubclass val Exception if ' Blocking IO Error' not in repr val Assert repr val startswith '<class' val x 2 Are Equal val x 2 else Assert repr val startswith '<type',Are exceptions verify in modules ?,Yes,"Yes, exceptions are verified in modules.",2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
338,"def set version fnull open os devnull 'w' process subprocess call ['/usr/bin/dpkg-query' '-l' 'rbp-mediacenter-osmc'] stderr fnull stdout fnull fnull close if process 0 version string ' Unsupported OSMC Alpharelease'else version []with open '/etc/os-release' 'r' as f tags ['NAME ' 'VERSION ' 'VERSION ID ']lines f readlines for line in lines for tag in tags if line startswith tag version append line[len tag ] replace '""' '' replace '\n' '' version string '' join version log ' Current Version %s' % version string WINDOW set Property 'osmc version' version string",For what purpose does the code load the current osmc version into the home window ?,for display in myosmc,To display the current OSMC version for display in MyOSMC.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
339,"def make links traceback lwords traceback split '""' result len lwords 0 and lwords[ 0 ] or '' i 1while i < len lwords link make link lwords[i] if link '' result + '""' + lwords[i] else result + linkif i + 1 < len lwords result + lwords[ i + 1 ]i i + 1 i i + 1 return result",How does the code make links ?,using the given traceback,"Makes links using traceback with lwords, and calculates jacobi symbol for positive a and b.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
340,def comment quote s comment str s comment comment quote re sub '-&gt ' comment return comment,Ca text escape a comment ?,No,Yes,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
341,def get networks for instance context instance nw info compute utils get nw info for instance instance return get networks for instance from nw info nw info,For what purpose does a prepared nw_info list return ?,for passing into the view builders,Prepared nw_info list returns network information for instances.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
342,def get role assignments for user user db result User Role Assignment query user user db name return result,For what purpose does the code retrieve all the userroleassignmentdb objects ?,for a particular user,To retrieve all userroleassignmentdb objects for a particular user.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
343,def runwsgi func if os environ has key 'SERVER SOFTWARE' os environ['FCGI FORCE CGI'] 'Y'if os environ has key 'PHP FCGI CHILDREN' or os environ has key 'SERVER SOFTWARE' or 'fcgi' in sys argv or 'fastcgi' in sys argv return runfcgi func if 'scgi' in sys argv return runscgi func return runsimple func validip listget sys argv 1 '',How does the code run a wsgi - compatible function ?,using fcgi,Runs WSGI-compatible functions using FCGI.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
344,def run Subprocess command return code False **kwargs use kwargs dict stderr None stdout sp PIPE use kwargs update kwargs p sp Popen command **use kwargs output p communicate [0 ]output '' if output is None else output output output decode 'utf- 8 ' if isinstance output bytes else output if p returncode 0 print outputerr fun sp Called Process Error init if 'output' in inspect getargspec err fun args raise sp Called Process Error p returncode command output else raise sp Called Process Error p returncode command return output,How do command run ?,using subprocess,Subprocess.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
345,def is image mutable context image if context is admin return Trueif image['owner'] is None or context owner is None return Falsereturn image['owner'] context owner,Where is the image mutable ?,in this context,Image,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
346,def relink or drop orphan translationprojects apps schema editor Project apps get model u'pootle project Project' TP apps get model u'pootle translationproject Translation Project' for proj key in set TP objects values list u'project id' flat True if not Project objects filter pk proj key exists for tp in TP objects filter project id proj key proj code tp pootle path split u'/' [2 ]projects Project objects filter code proj code if projects exists tp project projects first tp save else tp delete,How do tps relink ?,with no project,TPs relink to projects based on `pk` and delete if no project exists.,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
347,def check context action target plugin None might not exist False pluralized None if context is admin return Trueif might not exist and not ENFORCER rules and action in ENFORCER rules return True match rule target credentials prepare check context action target pluralized result ENFORCER enforce match rule target credentials pluralized pluralized if not result log rule list match rule return result,Where is the action valid on the target ?,in this context,The target.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
348,def make iter obj return not hasattr obj ' iter ' and [obj] or obj,When is the object iterable ?,always,Always if hasattr returns False.,3,3,3,3,2,2,2,2,3.0,3.0,3.0,3.0,True
349,def create handlers map pipeline handlers map []if pipeline pipeline handlers map pipeline create handlers map prefix ' */pipeline' return pipeline handlers map + [ ' */worker callback' handlers Mapper Worker Callback Handler ' */controller callback' handlers Controller Callback Handler ' */kickoffjob callback' handlers Kick Off Job Handler ' */finalizejob callback' handlers Finalize Job Handler ' */command/start job' handlers Start Job Handler ' */command/cleanup job' handlers Clean Up Job Handler ' */command/abort job' handlers Abort Job Handler ' */command/list configs' status List Configs Handler ' */command/list jobs' status List Jobs Handler ' */command/get job detail' status Get Job Detail Handler STATIC RE status Resource Handler ' *' Redirect Handler ],What does the code create ?,new handlers map,New handlers map with embedded web server and python logging handlers,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
350,def signal job jid sig if HAS PSUTIL is False log warning 'saltutil signaljobcalled butpsutilisnotinstalled Installpsutiltoensuremorereliableandaccurate PI Dmanagement ' for data in running if data['jid'] jid try if HAS PSUTIL for proc in salt utils psutil compat Process pid data['pid'] children recursive True proc send signal sig os kill int data['pid'] sig if HAS PSUTIL is False and 'child pids' in data for pid in data['child pids'] os kill int pid sig return ' Signal{ 0 }senttojob{ 1 }atpid{ 2 }' format int sig jid data['pid'] except OS Error path os path join opts ['cachedir'] 'proc' str jid if os path isfile path os remove path return ' Job{ 0 }wasnotrunningandjobdatahasbeencleanedup' format jid return '',What does the code send to the named salt jobs process cli ?,a signal,Signal sent to job PID.,2,1,2,2,2,1,2,2,2.0,1.0,2.0,2.0,True
351,def process Element Node By Function Pair element Node geometry Function path Function element Attributes Copy element Node attributes copy targets evaluate get Element Nodes By Key element Node 'target' for target in targets target Attributes Copy target attributes copy target attributes element Attributes Copyprocess Target By Function Pair geometry Function path Function target target attributes target Attributes Copy,How do the xml element process ?,by the appropriate manipulationfunction,Targets processed,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
352,"@step u'{word w}stepfailswith""{message}""' def step fails with message context word message assert False 'FAILED %s' % message",When does step fail ?,always,Hence: Always,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
353,def plot features im locs circle False def draw circle c r t arange 0 1 01 0 01 * 2 * pi x r * cos t + c[ 0 ] y r * sin t + c[ 1 ] plot x y 'b' linewidth 2 imshow im if circle for p in locs draw circle p[ 2] p[ 2 ] else plot locs[ 0] locs[ 1] 'ob' axis 'off',How do image show ?,with features,It shows clusters based on intersection points.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
354,def get Top Over Bottom angle end Z inradius Complex start Z return max 1 0 - abs end Z - start Z * math tan angle / lineation get Radius Average inradius Complex 0 0,When does the code get topoverbottom by angle ?,in radians,TopOverBottom,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
355,def validate dataframe array from numbers import Numberfor vector in array if isinstance vector[ 0 ] Number if not all isinstance item Number for item in vector raise exceptions Plotly Error ' Errorindataframe Makesureallentriesofeachcolumnareeithernumbersorstrings ' elif isinstance vector[ 0 ] str if not all isinstance item str for item in vector raise exceptions Plotly Error ' Errorindataframe Makesureallentriesofeachcolumnareeithernumbersorstrings ',Where does any two items be ?,in any list,Any two items be in any list.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
356,def argsdicts args mydict if len args 0 args None elif len args 1 args totuple args[ 0 ] else raise Exception ' Weshouldhavenevergottenhere 'mykeys mydict keys myvalues map totuple mydict values maxlength max map len [args] + myvalues for i in xrange maxlength thisdict {}for key value in zip mykeys myvalues try thisdict[key] value[i]except Index Error thisdict[key] value[ -1 ]try thisarg args[i]except Index Error thisarg args[ -1 ] yield thisarg thisdict,Does a utility generator pad argument list and dictionary values ?,Yes,Yes,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
357,def setcopyright builtins copyright Printer 'copyright' sys copyright if sys platform[ 4] 'java' builtins credits Printer 'credits' ' Jythonismaintainedbythe Jythondevelopers www jython org ' else builtins credits Printer 'credits' ' Thanksto CWI CNRI Be Open com Zope Corporationandacastofthousands\nforsupporting Pythondevelopment Seewww python orgformoreinformation ' here os path dirname os file builtins license Printer 'license' ' Seehttp //www python org/% 3s/license html' % sys version ['LICENSE txt' 'LICENSE'] [os path join here os pardir here os curdir],Where did the code set copyright and credits ?,in builtins,builtins,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
358,def get Child For Request resource request while request postpath and not resource is Leaf path Element request postpath pop 0 request prepath append path Element resource resource get Child With Default path Element request return resource,For what purpose do resource tree traverse ?,to find who will handle the request,The purpose of traversing the resource tree is to find who will handle the request.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
359,def parse form data environ stream factory None charset 'utf- 8 ' errors 'replace' max form memory size None max content length None cls None silent True return Form Data Parser stream factory charset errors max form memory size max content length cls silent parse from environ environ,Where does the code return it as tuple ?,in the form,The code returns it as a tuple.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
360,def implements Only *interfaces implements 'implements Only' interfaces class Implements Only,Where is this function called ?,in a class definition,Instances of a class,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
361,def must be logged in func @functools wraps func def wrapped *args **kwargs kwargs['auth'] Auth from kwargs request args to dict kwargs if kwargs['auth'] logged in return func *args **kwargs else return redirect cas get login url request url return wrapped,In which direction be user logged ?,in,In the direction of the user being logged in,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
362,@contextmanagerdef disconnected from listeners signal listeners list signal receivers for ANY for listener in listeners signal disconnect listener yield for listener in listeners signal connect listener,When do all listeners disconnect for a blinker signal ?,temporarily,Temporarily.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
363,def check arguments for rescoring usage key descriptor modulestore get item usage key if not hasattr descriptor 'module class' or not hasattr descriptor module class 'rescore problem' msg ' Specifiedmoduledoesnotsupportrescoring 'raise Not Implemented Error msg,For what purpose does the code do simple checks on the descriptor ?,to confirm that it supports rescoring,Verifies module supports rescoring,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
364,def get read data data if config['mix case'] seq sequence case data qual data['quality scores']else seq data['bases']qual data['quality scores']return seq qual,Did it return 2 strs the code given the data for one read with the fasta seq and fasta qual ?,No,"No, it did not return 2 strs",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
365,def qemu image info path ret {}out salt ['cmd run'] 'qemu-imginfo{ 0 }' format path match map {'size' 'virtualsize \\w+\\ \\d+ byte[s]?\\ ' 'format' 'fileformat \\w+ '}for info search in six iteritems match map try ret[info] re search search out group 1 except Attribute Error continuereturn ret,Where do information for the image detect ?,at path,Image information detects at path 'virtualsize \\w+\\ \\d+ byte[s]?\\' and format path match map.,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
366,def safe no dnn workmem workmem if workmem raise Runtime Error ' Theoption`dnn conv workmem`hasbeenremovedandshouldnotbeusedanymore Pleaseusetheoption`dnn conv algo fwd`instead ' return True,What is not attempting to use dnn ?,the user,User,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
367,def git Commit name commit check output ['git' 'show' name] universal newlines True split '\n' [0 ]assert commit[ 7] 'commit' return commit[ 7 ],For what purpose do i would ?,for the given name,Generate a version string.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
368,def trace cls name **kwargs def decorator cls if profiler and 'profiler' in CONF and CONF profiler enabled trace decorator profiler trace cls name kwargs return trace decorator cls return clsreturn decorator,Will it try to patch the class unless osprofiler is present and enabled in the config ?,No,"No, it won't patch the class unless osprofiler is enabled.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
369,def rfind s *args return apply s rfind args,Where do the highest index return ?,in s where substring sub is found,The highest index return is the extension of the pathname.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
370,def clean old jobs if opts get 'keep jobs' False and int opts get 'keep jobs' 0 > 0 try with get serv as cur sql 'selectdate sub now interval{ 0 }hour asstamp ' format opts ['keep jobs'] cur execute sql rows cur fetchall stamp rows[ 0 ][ 0 ]if opts get 'archive jobs' False archive jobs stamp else purge jobs stamp except My SQ Ldb Error as e log error ' Mysqlreturnerwasunabletogettimestampforpurge/archiveofjobs' log error str e raise salt exceptions Salt str e,Where did the code call every loop_interval ?,in the masters event loop,"
The code calls `loop_interval` every time it loops through the jobs directory.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
371,def col loc strg return loc - strg rfind '\n' 0 loc,Where does current column return ?,within a string,Current column.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
372,def catch notimplementederror f def wrapped func self *args **kwargs try return f self *args **kwargs except Not Implemented Error frame traceback extract tb sys exc info [2 ] [ -1 ]LOG error '% driver sdoesnotimplement% method s' % {'driver' type self connection 'method' frame[ 2 ]} wrapped func name f name wrapped func doc f doc return wrapped func,What makes a driver raise notimplementederror ?,a particular call,"A driver can raise NotImplementedError when it is unable to perform the requested operation or function, resulting from an implementation of a method that is not defined for the class.",2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
373,def run Command commandline fd os popen commandline 'r' data fd read xit fd close if xit is not None sys stdout write data raise Runtime Error 'commandfailed %s' % commandline if VERBOSE sys stdout write data sys stdout flush,Does the code run a command and raise runtimeerror if it fails ?,Yes,"Yes, it runs a command and raises RuntimeError if it fails.",2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
374,def stripid text return re stripid sub '\\ 1 ' text,D the code remove the hexadecimal i d from a python object representation ?,Yes,It removes hex ids.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
375,def get point of reference unit count epoch None if unit 'seconds' multiplier 1elif unit 'minutes' multiplier 60 elif unit 'hours' multiplier 3600 elif unit 'days' multiplier 3600 * 24 elif unit 'weeks' multiplier 3600 * 24 * 7 elif unit 'months' multiplier 3600 * 24 * 30 elif unit 'years' multiplier 3600 * 24 * 365 else raise Value Error ' Invalidunit {0 } ' format unit if not epoch epoch time time epoch fix epoch epoch return epoch - multiplier * count,What does the code get by deriving from a unit and a count in epoch + milliseconds ?,a point - of - reference timestamp,"
A point-of-reference timestamp.",1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
376,def Index Definition To Proto app id index definition proto entity pb Composite Index proto set app id app id proto set id 0 proto set state entity pb Composite Index WRITE ONLY definition proto proto mutable definition definition proto set entity type index definition kind definition proto set ancestor index definition ancestor if index definition properties is not None for prop in index definition properties prop proto definition proto add property prop proto set name prop name prop proto set direction DIRECTION MAP[prop direction] return proto,Does the code transform to protocol buffer individual index definition ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
377,def test header start exception for readerclass in [ascii No Header ascii S Extractor ascii Ipac ascii Base Reader ascii Fixed Width No Header ascii Cds ascii Daophot] with pytest raises Value Error reader ascii core get reader readerclass header start 5,Does to set the header_start make sense if header_start is set for certain readers ?,No,No sense,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
378,"def use setuptools version DEFAULT VERSION download base DEFAULT URL to dir os curdir min version None download delay 15 try import setuptoolsif setuptools version '0 0 1' print >>sys stderr ' Youhaveanobsoleteversionofsetuptoolsinstalled Please\nremoveitfromyoursystementirelybeforererunningthisscript 'sys exit 2 except Import Error egg download setuptools version download base to dir download delay sys path insert 0 egg import setuptoolssetuptools bootstrap install from eggimport pkg resourcestry if not min version min version versionpkg resources require 'setuptools> ' + min version except pkg resources Version Conflict as e print >>sys stderr "" Therequiredversionofsetuptools > %s isnotavailable and\ncan'tbeinstalledwhilethisscriptisrunning Pleaseinstall\namorerecentversionfirst \n\n Currentlyusing%r "" % min version e args[ 0 ] sys exit 2",How do setuptools find ?,automatically,Automatically,3,3,3,3,3,3,3,3,,,,,True
379,def pad bytes name length return name + '\x 00 ' * length - len name,Till when does it wih null bytes ?,until its length chars,Till length chars,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
380,def ipconfig getnode import os redirs ['' 'c \\windows\\system 32 ' 'c \\winnt\\system 32 ']try import ctypesbuffer ctypes create string buffer 300 ctypes windll kernel 32 Get System Directory A buffer 300 dirs insert 0 buffer value decode 'mbcs' except passfor dir in dirs try pipe os popen os path join dir 'ipconfig' + '/all' except IO Error continuefor line in pipe value line split ' ' [ -1 ] strip lower if re match ' [0 - 9 a-f][ 0 - 9 a-f]- {5 }[ 0 - 9 a-f][ 0 - 9 a-f]' value return int value replace '-' '' 16,How does the code get the hardware address on windows ?,by running ipconfig,It gets the hardware address of a network interface on Windows by running `ipconfig` and parsing the output for the MAC address field.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
381,def maybe upcast values fill value np nan dtype None copy False if is extension type values if copy values values copy else if dtype is None dtype values dtype new dtype fill value maybe promote dtype fill value if new dtype values dtype values values astype new dtype elif copy values values copy return values fill value,How do we fill what ?,with dtype,We fill a numpy ndarray with dtype values.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
382,def where condition given condition None **kwargs if given condition is not None return where given condition given condition **kwargs **kwargs return pspace condition where condition **kwargs,Where is a condition true ?,the domain,The given condition is not None.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
383,"def Is Mac Bundle flavor spec is mac bundle int spec get 'mac bundle' 0 0 and flavor 'mac' if is mac bundle assert spec['type'] 'none' 'mac bundletargetscannothavetypenone target""%s"" ' % spec['target name'] return is mac bundle",Returns if which organization should be treated as a bundle ?,|spec|,Hardware address.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
384,def minimize batch target fn gradient fn theta 0 tolerance 1e- 06 step sizes [100 10 1 0 1 0 01 0 001 0 0001 1e- 05 ]theta theta 0target fn safe target fn value target fn theta while True gradient gradient fn theta next thetas [step theta gradient - step size for step size in step sizes]next theta min next thetas key target fn next value target fn next theta if abs value - next value < tolerance return thetaelse theta value next theta next value,What use to find theta that minimizes target function ?,gradient descent,Gradient descent.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
385,def hadoop cmd module command *args out Noneif module and command if module in authorized modules cmd 'hadoop{ 0 }-{ 1 }{ 2 }' format module command '' join args out salt ['cmd run'] cmd python shell False else return ' Error Unknownmodule'else return ' Error Moduleandcommandnotdefined'return out,For what purpose does hadoop command template : hadoop module -command args e follow ?,in order to prevent random execution,To prevent random execution,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
386,@task @timeitdef maybe award badge badge template year user badge get or create badge badge template year if badge is awarded to user returnfrom kitsune questions models import Answerqs Answer objects filter creator user created gte date year 1 1 created lt date year + 1 1 1 if qs count > 30 badge award to user return True,Who earned it ?,they,@user,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
387,def referer pattern accept True accept missing False error 403 message ' Forbidden Refererheader ' debug False try ref cherrypy serving request headers[' Referer']match bool re match pattern ref if debug cherrypy log ' Referer%rmatches%r' % ref pattern 'TOOLS REFERER' if accept match returnexcept Key Error if debug cherrypy log ' No Refererheader' 'TOOLS REFERER' if accept missing returnraise cherrypy HTTP Error error message,Does referer header match the given pattern ?,No,No match.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
388,@taskdef request ssl cert ctx domain generate key ctx domain generate key nopass ctx domain generate csr ctx domain,Does the code generate a key ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
389,"def python 2 unicode compatible klass if PY 2 if ' str ' not in klass dict raise Value Error ""@python 2 unicode compatiblecannotbeappliedto%sbecauseitdoesn'tdefine str "" % klass name klass unicode klass str klass str lambda self self unicode encode 'utf- 8 ' return klass",Where does a decorator define methods ?,under python 2,Decorators define methods,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
390,def test scenario outline representation without colors feature file ojoin ' ' 'simple features' '1 st feature dir' 'some feature' feature Feature from file feature file assert equals feature scenarios[ 0 ] represented ' Scenario Outline Addtwonumbers#tests/functional/simple features/ 1 st feature dir/some feature 10 \n',How did scenario outline represent ?,without colors,It represented without colors as a Scenario Outline.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
391,@register u'backward-char' def backward char event buff event current bufferbuff cursor position + buff document get cursor left position count event arg,In which direction do a character move ?,back,Forward.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
392,@conf commands registerdef srflood x filter None iface None nofilter None *args **kargs s conf L3 socket filter filter iface iface nofilter nofilter r sndrcvflood s x *args **kargs s close return r,Where do packets receive ?,at layer 3 prn : function applied to packets received,Packets receive at layer 3 (no filter).,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
393,def find packages where ' ' exclude out []stack [ convert path where '' ]while stack where prefix stack pop 0 for name in os listdir where fn os path join where name if ' ' not in name and os path isdir fn and os path isfile os path join fn ' init py' out append prefix + name stack append fn prefix + name + ' ' for pat in list exclude + ['ez setup'] from fnmatch import fnmatchcaseout [item for item in out if not fnmatchcase item pat ]return out,Where did all python packages find ?,"within directory where where should be supplied as a "" cross - platform "" path",On the user's system.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
394,def jwt response payload handler token user None request None return {'token' token},For what purpose does the response data return ?,for both the login and refresh views,To delete an eauth token.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
395,"def whitespace before parameters logical line tokens prev type tokens[ 0 ][ 0 ]prev text tokens[ 0 ][ 1 ]prev end tokens[ 0 ][ 3 ]for index in range 1 len tokens token type text start end line tokens[index]if token type tokenize OP and text in ' [' and start prev end and prev type tokenize NAME and index < 2 or tokens[ index - 2 ][ 1 ] 'class' and not iskeyword prev text return prev end ""E 211 whitespacebefore'%s'"" % text prev type token typeprev text textprev end end",Where do extraneous whitespace avoid ?,in the following situations,The answer is: parentheses.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
396,def get cli body ssh vrf interface command response module if '^' in response[ 0 ] body []elif 'showrun' in command body responseelse body [json loads response[ 0 ] ]return body,When does the code get response ?,for when transport = cli,The code gets the response when the transport is set to CLI.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
397,def test dcae ae Autoencoder 5 7 act enc 'tanh' act dec 'cos' tied weights True model Deep Composed Autoencoder [ae] model ensure extensions data np random randn 10 5 astype config float X model perform data,How does deepcomposedautoencoder work ?,correctly,"
Works as an autoencoder.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
398,def iter period start end period period start startincrement datetime timedelta seconds period for i in xrange int math ceil timeutils delta seconds start end / float period next start period start + increment yield period start next start period start next start,When did the code split a time from start to end ?,in periods of a number of seconds,"
Yes.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
399,def oauth 2 decorator from clientsecrets filename scope message None return O Auth 2 Decorator From Client Secrets filename scope message,Where did an oauth2decorator populate ?,from a clientsecrets file,OAuth 2 Decorator,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
400,def move tables manager src manager tables check exists src manager tables TABLE TYPE for table in tables manager execute 'RENAMETABLE`% db s` `% table s`TO`% table s`' % dict db src manager get db name table table,Does a table exist in the source database ?,No,No.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
401,def build recursive traversal spec client factory visit folders select spec build selection spec client factory 'visit Folders' dc to hf build traversal spec client factory 'dc to hf' ' Datacenter' 'host Folder' False [visit folders select spec] dc to vmf build traversal spec client factory 'dc to vmf' ' Datacenter' 'vm Folder' False [visit folders select spec] h to vm build traversal spec client factory 'h to vm' ' Host System' 'vm' False [visit folders select spec] cr to h build traversal spec client factory 'cr to h' ' Compute Resource' 'host' False [] cr to ds build traversal spec client factory 'cr to ds' ' Compute Resource' 'datastore' False [] rp to rp select spec build selection spec client factory 'rp to rp' rp to vm select spec build selection spec client factory 'rp to vm' cr to rp build traversal spec client factory 'cr to rp' ' Compute Resource' 'resource Pool' False [rp to rp select spec rp to vm select spec] rp to rp build traversal spec client factory 'rp to rp' ' Resource Pool' 'resource Pool' False [rp to rp select spec rp to vm select spec] rp to vm build traversal spec client factory 'rp to vm' ' Resource Pool' 'vm' False [rp to rp select spec rp to vm select spec] traversal spec build traversal spec client factory 'visit Folders' ' Folder' 'child Entity' False [visit folders select spec dc to hf dc to vmf cr to ds cr to h cr to rp rp to rp h to vm rp to vm] return traversal spec,For what purpose does the recursive traversal spec build ?,to traverse the object managed object hierarchy,To traverse object hierarchy.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
402,def test sample wt fit ratio 'auto'bc Balance Cascade ratio ratio random state RND SEED assert raises Runtime Error bc sample X Y,When is an error raised ?,when sample is called before fitting,When sample is called before fitting.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
