id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
567,def Require Test Image f @functools wraps f def Decorator testinstance image path os path join testinstance base path 'win 7 trial 64 bit raw' if os access image path os R OK return f testinstance else return testinstance skip Test ' Nowin 7 trial 64 bit rawmemoryimage skippingtest Downloadithere goo gl/ 19 AJ Glandputitintest data ' return Decorator,Do we have the memory image ?,No,No memory image,3,3,3,3,3,3,3,3,,,,,False
568,def sqlalchemy options options prefix 'sqlalchemy ' sa keys [key for key in options keys if key startswith prefix ]sa options {}for key in sa keys sa key key[ 11 ]sa options[sa key] options pop key sa options coalesce options sa options SQLALCHEMY OPTION TYPES return sa options,For what purpose did converted options return ?,to match sqlalchemy create_engine options and their types,A dictionary of SQLAlchemy engine options and their types,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
569,def invert image lut []for i in range 256 lut append 255 - i return lut image lut,Does the code invert the image ?,Yes,"Yes, it inverts the image.",3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
570,@must be contributor or public@must have addon 'github' 'node' def github root folder *args **kwargs node settings kwargs['node addon']auth kwargs['auth']data request args to dict return github hgrid data node settings auth auth **data,For what purpose do the root container return ?,for a github repo,Root folder return: Github root folder.,1,1,1,1,1,1,1,1,,,,,False
571,def acquire lock pass,Why is the code acquiring the lock a no - op ?,since no threading is supported,No threading,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
572,def apply wrapper wrapper func warnings warn ' Thefunction`apply wrapper`isdeprecatedsince I Python 4 0' Deprecation Warning stacklevel 2 import nose toolsreturn decorator wrapper nose tools make decorator func wrapper,For what purpose does the code apply a wrapper to a function ?,for decoration,Decorates function for testing with Nose tools,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
573,def commit index object store index return commit tree object store index iterblobs,What does the code create from an index ?,a new tree,A tree and a generic function,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
574,@block user agents@require GE Tdef needs review request tag None tag obj tag and get object or 404 Review Tag name tag or None docs Document objects filter for review locale request LANGUAGE CODE tag tag obj paginated docs paginate request docs per page DOCUMENTS PER PAGE context {'documents' paginated docs 'count' docs count 'tag' tag obj 'tag name' tag}return render request 'wiki/list/needs review html' context,For what purpose did revisions flag ?,for review,Tagging for review,2,2,2,2,2,2,2,2,,,,,False
575,def contract creation exceptions return {sa Column ['subnets segment id']},Where was the networksegments table renamed ?,in the contract branch,Renamed in contract branch,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
576,def get Timezone profile try return timezone profile['timezone'] except return None,For what purpose does the pytz timezone return ?,for a given profile,Aware datetime conversion.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
577,def run With Warnings Suppressed suppressed Warnings f *a **kw for args kwargs in suppressed Warnings warnings filterwarnings *args **kwargs added Filters warnings filters[ len suppressed Warnings ]try result f *a **kw except exc info sys exc info reset Warning Filters None added Filters reraise exc info[ 1 ] exc info[ 2 ] else if isinstance result defer Deferred result add Both reset Warning Filters added Filters else reset Warning Filters None added Filters return result,What does the code run ?,the function c{f,It runs a function with suppressed warnings.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
578,def ensure floating forward floating ip fixed ip device network regex ' *\\s+%s /32 \\s+ $ ' % floating ip num rules iptables manager ipv 4 ['nat'] remove rules regex regex if num rules msg ' Removed% num dduplicaterulesforfloatingip% float s' LOG warn msg % {'num' num rules 'float' floating ip} for chain rule in floating forward rules floating ip fixed ip device iptables manager ipv 4 ['nat'] add rule chain rule iptables manager apply if device network['bridge'] ensure ebtables rules *floating ebtables rules fixed ip network,What does the code ensure ?,floating ip forwarding rule,Ensures floating IP forwarding rule and removes duplicate rules for floating IP addresses.,3,3,3,3,3,3,3,3,,,,,False
579,def re map foreign keys data table field name related table verbose False lookup table id maps[related table]for item in data[table] old id item[field name]if old id in lookup table new id lookup table[old id]if verbose logging info ' Remapping%s%sfrom%sto%s' % table field name + ' id' old id new id else new id old iditem[ field name + ' id' ] new iddel item[field name],When do we assign new ids to rows ?,during the import / export process,Assign new ids.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
580,def boot time return psplatform boot time,When did the system boot time express in seconds ?,since the epoch,"Hence, since the epoch.",1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
581,def make s3 files session key 1 'text 1 txt' key 2 'text 2 txt' size None region 'us-west- 2 'bucket create bucket session if size string 1 '*' * size string 2 string 1 else string 1 ' Thisisatest 'string 2 ' Thisisanothertest 'client session create client 's 3 ' region name region client put object Bucket bucket Key key 1 Body string 1 if key 2 is not None client put object Bucket bucket Key 'another directory/' client put object Bucket bucket Key 'another directory/%s' % key 2 Body string 2 return bucket,How did bucket generate ?,randomly,Randomly generated S3 bucket.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
582,def path exists path return os path exists path,When do the file exist ?,already,  Already exists,1,1,1,1,1,1,1,1,,,,,False
583,def is image visible context image status None if context is admin return Trueif image['owner'] is None return Trueif image['visibility'] in ['public' 'community'] return Trueif context owner is not None if context owner image['owner'] return Trueif 'shared' image['visibility'] members image member find context image id image['id'] member context owner status status if members return Truereturn False,Where is the image visible ?,in this context,Visible,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
584,def test args import pandas as pdreturn {'start' pd Timestamp '2013 - 10 - 07 ' tz 'utc' 'end' pd Timestamp '2013 - 11 - 30 ' tz 'utc' 'capital base' 100000 },When do extra arguments use ?,when ziplines automated tests run this example,Automated tests.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
585,def getcaps caps {}for mailcap in listmailcapfiles try fp open mailcap 'r' except IO Error continuewith fp morecaps readmailcapfile fp for key value in morecaps iteritems if not key in caps caps[key] valueelse caps[key] caps[key] + value return caps,What is containing the mailcap database ?,a dictionary,A dictionary contains the mailcap database,3,3,3,3,3,3,3,3,,,,,False
586,def get current request return manager get ['request'],When is no request active ?,currently,The answer is currently.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
587,def is unavailable exception e try if e errcode -1 or e headers is None return Trueexc mess e headers get 'X-exception' except Attribute Error exc mess str e if exc mess and 'temporarilyunavailable' in exc mess lower return Truereturn False,When did by operations on non - blocking sockets give the temporarily unavailable response ?,sometimes,"The code transforms exceptions into a temporarily unavailable response by returning `True` from the `try` block if the exception is an instance of `socket.timeout` or has an error code of `-1` and no headers are present, or if the `X-exception` header is missing in the `except` block.",1,1,1,1,1,1,1,1,,,,,False
588,def copystream src dest size chunk size 10 ** 5 while size > 0 if size < chunk size data src read size else data src read chunk size length len data if length > size data length data[ size] size size - lengthif length 0 breakdest write data if length < chunk size breakdest seek 0 return,Why does this be here ?,because i think there is a bug in shutil,Repeatedly reads from `src` and writes to `dest` in chunks of `chunk_size`.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
589,def make runserver app factory hostname 'localhost' port 5000 use reloader False use debugger False use evalex True threaded False processes 1 static files None extra files None ssl context None def action hostname 'h' hostname port 'p' port reloader use reloader debugger use debugger evalex use evalex threaded threaded processes processes ' Startanewdevelopmentserver 'from werkzeug serving import run simpleapp app factory run simple hostname port app reloader debugger evalex extra files 1 threaded processes static files static files ssl context ssl context return action,What does an action callback spawn ?,a new development server,A new development server.,3,3,3,3,3,3,3,3,,,,,False
590,def test wrap at without new l1 Longitude [1 ] * u deg l2 Longitude [2 ] * u deg l np concatenate [l 1 l2 ] assert l wrap angle is not None,Do numpy channels do the standard _ _ new _ _ ?,No,Yes,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
591,def update settings section option websettings update mappings MAPPINGS section option profile Q Web Engine Profile default Profile if section 'ui' and option in ['hide-scrollbar' 'user-stylesheet'] init stylesheet profile,When do global settings update ?,when qwebsettings changed,QWebSettings changed.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
592,def test test function from import numpy as anpassert GE 1 P 10 module anp is True if GE 1 P 10 module np assert broadcast arrays is np broadcast arrays assert broadcast to is np broadcast to else assert broadcast arrays is not np broadcast arrays assert not hasattr np u'broadcast to',When should the possibly patched version of broadcast_arrays be be ok ?,always,Always,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
593,def pecan generator wrapper func *args **kwargs kwargs setdefault 'content type' 'application/json' kwargs setdefault 'template' 'json' return composed protect original resources db api retry db errors func *args **kwargs,For what purpose do we specify json ?,for everything,To specify json for everything.,2,2,2,2,2,2,2,2,,,,,False
594,def flatten Tree request root write stack [ flatten Element request root write [] None escape For Content ]while stack try frame stack[ -1 ] gi frameelement next stack[ -1 ] except Stop Iteration stack pop except Exception as e stack pop roots []for generator in stack roots append generator gi frame f locals['root'] roots append frame f locals['root'] raise Flattener Error e roots extract tb exc info [2 ] else if isinstance element Deferred def cbx original And To Flatten original to Flatten original And To Flattenstack append to Flatten return original yield element add Callback cbx else stack append element,How does the code l{deferr ?,by doing a depth first traversal of the tree,Makes c{root an iterable of bytes.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
595,def url val val obj serializer request **kwargs url Noneif isinstance val Link url val resolve url obj request elif isinstance val basestring if getattr serializer 'field' None serializer serializer parenturl getattr serializer val obj if obj is not None else None else url valif not url and url 0 raise Skip Fieldelse return url,For what purpose did by hyperlinksfield apply function ?,to get the correct value in the schema,Generate hyperlinks for the object in the schema.,2,2,2,2,2,2,2,2,,,,,False
596,def Load App Include app include builder yaml object Object Builder App Include handler yaml builder Builder Handler builder listener yaml listener Event Listener handler listener Parse app include includes handler Get Results if len includes < 1 raise appinfo errors Empty Configuration File if len includes > 1 raise appinfo errors Multiple Configuration File includeyaml includes[ 0 ]if includeyaml handlers for handler in includeyaml handlers handler Fix Secure Defaults handler Warn Reserved UR Ls if includeyaml builtins Builtin Handler Validate includeyaml builtins return includeyaml,Is one and only one expected where ?,Yes,"The answer is ""a factory of error views.""",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
597,def parse version s parts []for part in parse version parts s lower if part startswith '*' while parts and parts[ -1 ] '00000000 ' parts pop parts append part return tuple parts,What does the code convert to a chronologically - sortable key ?,a version string,A version string.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
598,@register simple tagdef bootstrap javascript jquery None javascript u''if jquery is None jquery get bootstrap setting u'include jquery' False if jquery url bootstrap jquery url if url javascript + render tag u'script' attrs {u'src' url} url bootstrap javascript url if url attrs {u'src' url}javascript + render tag u'script' attrs attrs return mark safe javascript,For what purpose do html return ?,for bootstrap javascript,  Html return clickable.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
599,def is flask request try pylons request environpylons request available Trueexcept Type Error pylons request available Falsereturn flask request and flask request environ get u'ckan app' u'flask app' or not pylons request available,How are whether we are in the context of a request being served by flask or pylons determine ?,a centralized way,Flask or Pylons based on available attribute in request,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
600,def get game dir path for i in range 10 gpath os getcwd if 'server' in os listdir gpath if os path isfile os path join 'server' 'conf' 'settings py' return gpathelse os chdir os pardir raise Runtime Error 'server/conf/settings pynotfound Muststartfrominsidegamedir ',For what purpose is by settings_default called this ?,in order to determine the path of the game directory,Determine game directory path.,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
601,def get path dir files dir Name nzb Name proc type path u''dirs []files []if dir Name sickbeard TV DOWNLOAD DIR and not nzb Name or proc type u'manual' for path dirs files in ek os walk dir Name breakelse path dirs ek os path split dir Name if not nzb Name is None or nzb Name endswith u' nzb' and ek os path isfile ek os path join dir Name nzb Name dirs []files [ek os path join dir Name nzb Name ]else dirs [dirs]files []return path dirs files,What gets in a path ?,files,A directory.,1,1,1,1,1,1,1,1,,,,,False
602,def is currently visible to students xblock try published modulestore get item xblock location revision Module Store Enum Revision Option published only except Item Not Found Error return Falseif published visible to staff only return Falseif 'detached' not in published class tags and published start is not None return datetime now UTC > published start return True,When is the xblock visible to students ?,currently,Currently visible,1,1,1,1,1,1,1,1,,,,,False
603,def install memory dumper dump signal signal SIGPROF signal signal dump signal dump memory,Where does the code install a signal handler ?,on signal,The code installs a signal handler for SIGPROF.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
604,def read handle format format format lower motifs parse handle format if len motifs 0 raise Value Error ' Nomotifsfoundinhandle' if len motifs > 1 raise Value Error ' Morethanonemotiffoundinhandle' motif motifs[ 0 ]return motif,How does the code read a motif from a handle ?,using a specified file - format,The code reads a motif from a handle using the specified file format.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
605,"def sigquit handler sig frame print ' Dumpingstacktracesforallthreadsin PID{}' format os getpid id to name dict [ th ident th name for th in threading enumerate ] code []for thread id stack in sys current frames items code append '\n# Thread {} {} ' format id to name get thread id '' thread id for filename line number name line in traceback extract stack stack code append ' File ""{}"" line{} in{}' format filename line number name if line code append '{}' format line strip print '\n' join code",What gets a sigquit e when ?,this,The code prints stack traces for all threads in the PID of the current process when it receives a SIGQUIT signal.,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
606,def force global eggs after local site packages egginsert getattr sys ' egginsert' 0 for i path in enumerate sys path if i > egginsert and path startswith sys prefix egginsert isys egginsert egginsert + 1,Where did eggs easy_install to get placed in sys ?,in the global environment,To sys,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
607,def set ID Function id Function global id Functionold ID Function id Function id Function id Functionreturn old ID Function,For what purpose do the function used by l{unsignedid change ?,to,The purpose of the function is to return a unique identifier for each task added to the queue.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
608,def help option *param decls **attrs def decorator f def callback ctx param value if value and not ctx resilient parsing echo ctx get help color ctx color ctx exit attrs setdefault 'is flag' True attrs setdefault 'expose value' False attrs setdefault 'help' ' Showthismessageandexit ' attrs setdefault 'is eager' True attrs['callback'] callbackreturn option * param decls or '--help' **attrs f return decorator,When does a --help option end the program printing out the help page ?,immediately,--help,1,1,1,1,1,1,1,1,,,,,False
609,def login required function None redirect field name REDIRECT FIELD NAME actual decorator user passes test lambda u u is authenticated redirect field name redirect field name if function return actual decorator function return actual decorator,What does decorator for views check ?,that the user is logged in,The function checks that the user is authenticated.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
610,"def split arg string string rv []for match in re finditer ' \' [^\'\\\\]* ? \\\\ [^\'\\\\]* * \' "" [^""\\\\]* ? \\\\ [^""\\\\]* * "" \\S+ \\s*' string re S arg match group strip if arg[ 1] arg[ -1 ] and arg[ 1] in '""\'' arg arg[ 1 -1 ] encode 'ascii' 'backslashreplace' decode 'unicode-escape' try arg type string arg except Unicode Error passrv append arg return rv",Does this split it into small parts ?,No,"No, it splits into small parts",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
611,"def generate node environment name filename stream None if not isinstance node nodes Template raise Type Error "" Can'tcompilenontemplatenodes"" generator Code Generator environment name filename stream generator visit node if stream is None return generator stream getvalue",Does the code generate the python source for a node tree ?,Yes,"Yes, it generates Python source for a node tree",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
612,def profile request return render None request profile dict request user,For what purpose does json dump ?,for user - profile information,Provides user's profile info.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
613,def get latest episode series session Session object session series episode session query Episode join Episode series filter Series id series id filter Episode season None order by desc Episode season order by desc Episode number first if not episode return Falsereturn episode,When do identifier know ?,latest,The code returns the latest episode of a given series.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
614,def paired manhattan distances X Y X Y check paired arrays X Y diff X - Y if issparse diff diff data np abs diff data return np squeeze np array diff sum axis 1 else return np abs diff sum axis -1,Where does the code compute the l1 distances between the vectors ?,in x and y,X and Y,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
615,def get https proxy network service ' Ethernet' if grains ['os'] ' Windows' return get proxy windows ['https'] return get proxy osx 'getsecurewebproxy' network service,When does https proxy settings network_service ?,current,HTTPS Proxy Settings,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
616,@ffi callback 'int void*handle intrevents ' def python callback handle revents try watcher ffi from handle handle args watcher argsif args is None args NOARG Sif len args > 0 and args[ 0 ] GEVENT CORE EVENTS args revents + args[ 1 ] watcher callback *args except watcher exc info sys exc info watcher loop keepaliveset add watcher return -1 else if watcher in watcher loop keepaliveset return 0return 1,For what purpose must you call func:_python_handle_error ?,to deal with it,To deal with error.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
617,def size string raw text size MAX DISPLAY SIZE if raw text and len raw text > size large str '\n Filecontentstruncatedbecausefilesizeislargerthanmaximumviewingsizeof%s\n' % nice size size raw text '%s%s' % raw text[ 0 size] large str return raw text or '',For what purpose did a string translate to a safe string ?,for display in a browser,Protection from special characters and file size truncation.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
618,def valid locale fallback desired locale None candidates windows [str u' English' str u'C' ]candidates posix [str u'en US UTF- 8 ' str u'C' ]candidates candidates windows if sys platform u'win 32 ' else candidates posix if desired locale candidates list candidates candidates insert 0 desired locale found valid Falsefor locale n in candidates found valid is valid locale locale n if found valid breakif not found valid msg u' Couldnotfindavalidfallbacklocale tried {0 }'utils LOGGER warn msg format candidates elif desired locale and desired locale locale n msg u' Desiredfallbacklocale{ 0 }couldnotbeset using {1 }'utils LOGGER warn msg format desired locale locale n return locale n,What does the code provide ?,a default fallback_locale,Locale settings management,3,3,3,2,2,2,2,2,3.0,3.0,3.0,2.0,True
619,def bind unused port [sock] netutil bind sockets None 'localhost' family socket AF INET port sock getsockname [1 ]return sock port,Where does the code bind a server socket to an available port ?,on localhost,The code binds a server socket to an available port on localhost.,3,3,3,3,3,3,3,3,,,,,False
620,def detail route methods None **kwargs methods [u'get'] if methods is None else methods def decorator func func bind to methods methodsfunc detail Truefunc kwargs kwargsreturn funcreturn decorator,For what purpose should a viewset be routed ?,for detail requests,For detail requests,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
621,def enable boto logging logger logging get Logger 'boto 3 ' logger set Level logging INFO logger add Handler Eliot Log Handler,How does the code make boto log activity ?,using eliot,"
Sets log levels for boto activity using Eliot logging.",2,2,2,2,2,2,2,2,,,,,False
622,def task configure flocker agent control node dataset backend dataset backend configuration logging config None dataset backend configuration dataset backend configuration copy dataset backend configuration update {u'backend' dataset backend name} content {'version' 1 'control-service' {'hostname' control node 'port' 4524 } 'dataset' dataset backend configuration}if logging config is not None content['logging'] logging configput config file put path '/etc/flocker/agent yml' content yaml safe dump content log content filter remove dataset fields return sequence [put config file],How do the flocker agents configure ?,by writing out the configuration file,Flocker agents configure through configuration file creation.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
623,def current line number import inspectreturn inspect currentframe f back f lineno,Where does the current line number return ?,in our program,Current line number returned from inspect.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
624,def test latex units t table Table [table Column name 'date' data ['a' 'b'] table Column name 'NU Vexp time' data [1 2] ] latexdict copy deepcopy ascii latexdicts['AA'] latexdict['units'] {'NU Vexp time' 's'}out String IO expected '\\begin{table}{cc}\n\\tablehead{\\colhead{date}&\\colhead{NU Vexp time}\\\\\\colhead{}&\\colhead{s}}\n\\startdata\na& 1 \\\\\nb& 2 \n\\enddata\n\\end{table}\n' replace '\n' os linesep ascii write t out format 'aastex' latexdict latexdict assert out getvalue expected t['NU Vexp time'] unit units st['date'] unit units yrout String IO ascii write t out format 'aastex' latexdict ascii latexdicts['AA'] assert out getvalue expected replace 'colhead{s}' 'colhead{$\\mathrm{s}$}' replace 'colhead{}' 'colhead{$\\mathrm{yr}$}',Does the supplied * * latexdict * * specify units ?,No,"Yes, it specifies units",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
625,def item candidates item artist title for plugin in find plugins for item candidate in plugin item candidates item artist title yield item candidate,What does the code get ?,musicbrainz candidates for an item from the plugins,Plugins,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
626,def create name endpoint 'incidents' api url None page id None api key None api version None **kwargs ret default ret name endpoint sg endpoint[ -1 ]if opts ['test'] ret['comment'] ' Thefollowing{endpoint}wouldbecreated ' format endpoint endpoint sg ret['result'] Noneret['changes'][endpoint] {}for karg warg in six iteritems kwargs if warg is None or karg startswith ' ' continueret['changes'][endpoint][karg] wargreturn retsp create salt ['statuspage create'] endpoint endpoint api url api url page id page id api key api key api version api version **kwargs if not sp create get 'result' ret['comment'] ' Unabletocreate{endpoint} {msg}' format endpoint endpoint sg msg sp create get 'comment' else ret['comment'] '{endpoint}created ' format endpoint endpoint sg ret['result'] Trueret['changes'] sp create get 'out',Where does the code insert a new entry ?,under a specific endpoint,Under an endpoint,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
627,def remove mod persist False comment True pre mods lsmod res salt ['cmd run all'] 'rmmod{ 0 }' format mod python shell False if res['retcode'] 0 post mods lsmod mods rm mods pre mods post mods persist mods set if persist persist mods remove persistent module mod comment return sorted list mods persist mods else return ' Errorremovingmodule{ 0 } {1 }' format mod res['stderr'],For what purpose does the code remove the specified kernel module mod name of module ?,to remove persist also remove module from /etc / modules comment,To remove a persistent module.,2,1,2,2,2,1,2,2,2.0,1.0,2.0,2.0,True
628,def urlunparse components scheme netloc url params query fragment coerce result coerce args *components if params url '%s %s' % url params return coerce result urlunsplit scheme netloc url query fragment,When did the code put a parsed url back together ?,again,Back together,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
629,def add Bottom Loop delta Z loops bottom Loop loops[ 0 ]bottom Addition []bottom Z euclidean get Bottom Path bottom Loop + delta Z for point in bottom Loop bottom Addition append Vector 3 Index len bottom Addition point x point y bottom Z loops insert 0 bottom Addition number Of Vertexes 0for loop in loops for point in loop point index number Of Vertexesnumber Of Vertexes + 1,Does the code add bottom loop to loops ?,Yes,"Yes, adds bottom loop to loops",3,3,3,3,3,3,3,3,,,,,False
630,"def get pkg data fileobj data name package None encoding None cache True datafn find pkg data path data name package package if os path isdir datafn raise IO Error u"" Triedtoaccessadatafilethat'sactuallyapackagedatadirectory"" elif os path isfile datafn return get readable fileobj datafn encoding encoding else return get readable fileobj conf dataurl + datafn encoding encoding cache cache",Does the code retrieve a data file from the standard locations for the package ?,Yes,Yes.,3,3,3,3,3,3,3,3,,,,,False
631,def get dhcp opts context network ref fixedips gateway network ref['gateway']if network ref['multi host'] and not network ref['share address'] or CONF share dhcp address gateway network ref['dhcp server']hosts []if CONF use single default gateway for fixedip in fixedips if fixedip allocated vif id fixedip virtual interface idif fixedip default route hosts append host dhcp opts vif id gateway else hosts append host dhcp opts vif id else hosts append host dhcp opts None gateway return '\n' join hosts,Does the code get ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
632,def advance some clock clock advance 1,By how much does the code move the clock forward ?,by a little time,30 seconds,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
633,def sub matlist 1 matlist 2 K return add matlist 1 negate matlist 2 K K,When do the second matrix negate ?,first,The second matrix is negated first.,1,1,1,3,3,3,3,3,1.0,1.0,1.0,3.0,True
634,def get device devnum 0 if not custack custack push get gpu devnum return custack top,How does the code use a device ?,by device number,Gets current device.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
635,def term translation update many context data dict model context['model']if not data dict get 'data' and isinstance data dict get 'data' list raise Validation Error {'error' 'term translation update manyneedstohavealistofdictsinfielddata'} context['defer commit'] Trueaction get action 'term translation update' for num row in enumerate data dict['data'] action context row model Session commit return {'success' '%srowsupdated' % num + 1 },When do many term translations update ?,at once,Many term translations update.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
636,def make digest acl username password read False write False create False delete False admin False all False cred make digest acl credential username password return make acl 'digest' cred read read write write create create delete delete admin admin all all,For what purpose does the code create a digest acl ?,with the given permissions,Creates a digest ACL with read and write permissions for a credential.,2,2,2,2,2,2,2,2,,,,,False
637,def generate anchors base size 16 ratios [0 5 1 2] scales 2 ** np arange 3 6 base anchor np array [1 1 base size base size] - 1 ratio anchors ratio enum base anchor ratios anchors np vstack [ scale enum ratio anchors[i ] scales for i in range ratio anchors shape[ 0 ] ] return anchors,What is enumerating wrt a reference window ?,aspect ratios x scales,Enumerating wrt a reference window refers to generating anchor windows based on aspect ratios and scales that are relative to a specific reference window.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
638,def extract descriptions input filename texts text analyzer if texts locale document extract description texts text analyzer add entities input filename locale document sys stdout write ' ' sys stdout flush elif texts [] print '%shadnodiscernibletext ' % input filename,What does the code get ?,the text that was detected in the image,The code extracts descriptions from text in an image using a text analyzer.,2,2,2,2,2,2,2,2,,,,,False
639,def cycle by name name return symbol by name name CYCLE ALIASES,How does the code get cycle class ?,by name,Aliases,1,1,1,1,1,1,1,1,,,,,False
640,@register filter 'timezone' def do timezone value arg if not isinstance value datetime return ''try if timezone is naive value default timezone timezone get default timezone value timezone make aware value default timezone except Exception return ''if isinstance arg tzinfo tz argelif isinstance arg six string types and pytz is not None try tz pytz timezone arg except pytz Unknown Time Zone Error return ''else return ''result timezone localtime value tz result datetimeobject result year result month result day result hour result minute result second result microsecond result tzinfo result convert to local time Falsereturn result,When does a datetime convert to local time ?,in a given time zone,Aware,1,1,1,1,1,1,1,1,,,,,False
641,def get Transferred Surrounding Loops insides loop transferred Surroundings []for inside Index in xrange len insides - 1 -1 -1 inside Surrounding insides[inside Index]if is Path Inside Loop loop inside Surrounding boundary transferred Surroundings append inside Surrounding del insides[inside Index]return transferred Surroundings,In which direction did the code get transferred paths ?,from inside surrounding loops,Inside Surrounding Loops,1,1,1,1,1,1,1,1,,,,,False
642,def Continuous RV symbol density set Interval - oo oo pdf Lambda symbol density dist Continuous Distribution Handmade pdf set return Single Continuous P Space symbol dist value,Where is the pdf valid ?,on which,Continuous RV symbol density set Interval - ∞.,1,1,1,1,1,1,1,1,,,,,False
643,def with requires *requirements ws pkg resources Working Set try ws require *requirements skip Falseexcept pkg resources Version Conflict skip Truemsg 'requires {}' format ' ' join requirements return unittest skip If skip msg,When does the code run a test case ?,only when given requirements are satisfied,When requirements are satisfied.,3,3,3,3,3,3,3,3,,,,,False
644,def send update with states context instance old vm state new vm state old task state new task state service 'compute' host None verify states False if not CONF notifications notify on state change returnfire update Trueif verify states fire update Falseif old vm state new vm state fire update Trueelif CONF notifications notify on state change 'vm and task state' and old task state new task state fire update Trueif fire update try send instance update notification context instance old vm state old vm state old task state old task state new vm state new vm state new task state new task state service service host host except exception Instance Not Found LOG debug ' Failedtosendinstanceupdatenotification Theinstancecouldnotbefoundandwasmostlikelydeleted ' instance instance except Exception LOG exception LE ' Failedtosendstateupdatenotification' instance instance,In which direction does the code send ?,compute,Right,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
645,@simple decoratordef online only test func def test *args **kwargs if not is online raise nose Skip Test u' Hostisnotonline' return test func *args **kwargs return test,For what purpose does the code decorate a test ?,to check online state,Checks online state of a test.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
646,def sanitize path path trailing slash '/' if path endswith '/' else '' path posixpath normpath path new path '/'for part in path split '/' if not part or part in ' ' ' ' continuenew path posixpath join new path part trailing slash '' if new path endswith '/' else trailing slash return new path + trailing slash,For what purpose does the code make path absolute with leading slash ?,to prevent access to other data,Makes path absolute and prevents access to other data by removing trailing backslashes and ignoring backslashes in paths on Windows platforms.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
