id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
759,def is ccx course course key return isinstance course key CCX Locator or isinstance course key CCX Block Usage Locator,Why is this important ?,because we do nt allow access to ccx courses in studio,Important for CCX Locator,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
760,def bytes to str size unit 'YB' units ['B' 'KB' 'MB' 'GB' 'TB' 'PB' 'EB' 'ZB' 'YB']i 0try size changer int size except Value Error error 'bytes to strpasseduncastablenonnumericvalue'raise Value Error error + str size try upto units index unit strip upper except Value Error upto 9while size changer > 1024 and i < upto size changer size changer / 1024 0 i + 1if size changer -1 size changer ' Infinity'i 0try return str '% 2f%s' % size changer units[i] except Type Error return str '%s' % size changer return return str,Why does the code use the bi convention : 1024 b = 1 kb ?,since this method primarily has inputs of bytes for ram @type size : int,The code uses the convention of 1024 bytes = 1 kilobyte because it primarily deals with inputting byte values for RAM allocation.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
761,def pil to array pil Image def toarray im 'returna 1 Darrayoffloats'x str im tostring 'raw' im mode 0 -1 x np fromstring x str np uint 8 return xif pil Image mode in 'RGBA' 'RGBX' im pil Imageelif pil Image mode 'L' im pil Imagex toarray im x shape im size[ 1 ] im size[ 0 ] return xelif pil Image mode 'RGB' im pil Imagex toarray im x shape im size[ 1 ] im size[ 0 ] 3 return xelse try im pil Image convert 'RGBA' except Value Error raise Runtime Error ' Unknownimagemode' x toarray im x shape im size[ 1 ] im size[ 0 ] 4 return x,How do it return ?,as a numpy array of uint8,A numpy array of uint8,3,3,3,3,3,3,3,3,,,,,False
762,@validation taskdef validate file path path hash listed True is webextension False **kw if is webextension return run addons linter path listed listed return run validator path listed listed,Where does the code run the validator against a file ?,at the given path,File,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
763,def get num profiles error encountered Trueprofiles get install server profiles if profiles is not None if len profiles < 1 return 1else return len profiles + 1 if error encountered return 1,What does the code get ?,the number of profiles,Profiles,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
764,def create feed and todo add info comment **{u'subject' u'ERP Next Setup Complete ' },For what purpose do todo create ?,for creation of item,Create item,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
765,def set remove subs ssli part []for s in sorted list set ssli key lambda x len set x [ -1 ] if not any set s issubset set t for t in part part append s return part,How is each tuple considered ?,as a set returns part,Each tuple is considered a set.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
766,def handle default options options if options settings os environ[u'DJANGO SETTINGS MODULE'] options settingsif options pythonpath sys path insert 0 options pythonpath,When can managementutility handle them ?,before searching for user commands,In summary: Management utility handles default options by handling all commands to allow it to handle them before searching for user commands.,2,2,2,2,2,2,2,2,,,,,False
767,def check name name safe chars regexp re compile '[^{ 0 }]' format safe chars if regexp search name raise Salt Cloud Exception '{ 0 }containscharactersnotsupportedbythiscloudprovider Validcharactersare {1 }' format name safe chars,What contains invalid characters ?,the specified name,"
Invalid characters in name",2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
768,"def Parse And Simplify query node Parse query treetry node Simplify Node node Validate Node node except Query Tree Exception as e msg ""%sinquery'%s'"" % e message query raise Query Exception msg return node",What performs on the tree ?,all necessary transformations,Transforms,2,2,2,2,2,2,2,2,,,,,False
769,def get build platform from distutils util import get platformplat get platform if sys platform 'darwin' and not plat startswith 'macosx-' try version macosx vers machine os uname [4 ] replace '' ' ' return 'macosx-%d %d-%s' % int version[ 0 ] int version[ 1 ] macosx arch machine except Value Error passreturn plat,When is this the same as distutils ?,currently,Same as distutils.,3,3,3,3,3,3,3,3,,,,,False
770,def p command for bad step p p[ 0 ] 'MALFORMEDSTEPINFORSTATEMENT',Who exprs step error ?,i,i = step error,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
771,def getappattr path from celery import current appreturn current app rgetattr path,How does the code get attribute from current_app ?,recursively,The code gets attribute from current_app recursively by calling `rgetattr` method.,1,1,3,3,3,3,3,3,1.0,1.0,3.0,3.0,True
772,def user can skip entrance exam user course if not course has entrance exam course return Trueif not user is authenticated return Falseif has access user 'staff' course return Trueif Entrance Exam Configuration user can skip entrance exam user course id return Trueif not get entrance exam content user course return Truereturn False,Does the course have an entrance exam ?,No,True,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
773,def test multilabel X y make multilabel classification n classes 2 n labels 1 allow unlabeled False random state 123 clf One Vs Rest Classifier SVC kernel 'linear' eclf Voting Classifier estimators [ 'ovr' clf ] voting 'hard' try eclf fit X y except Not Implemented Error return,For what purpose is error raised ?,for multilabel classification,Not Implemented Error,1,1,1,1,1,1,1,1,,,,,False
774,def login required function None redirect field name REDIRECT FIELD NAME actual decorator user passes test lambda u u is authenticated redirect field name redirect field name if function return actual decorator function return actual decorator,In which direction is the user logged ?,in,In.,3,3,3,3,3,3,3,3,,,,,False
775,def check status status if status 'REQUEST DENIED' return ' Thegeocode AP Iisoffinthe Google Developers Console 'elif status 'ZERO RESULTS' return ' Noresultsfound 'elif status 'OVER QUERY LIMIT' return ' Thegeocode AP Iquotahasrunout 'elif status 'UNKNOWN ERROR' return ' Unknown Error 'elif status 'INVALID REQUEST' return ' Invalid Request 'elif status 'OK' return None,Does a little helper function check an api error code ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
776,def bind method cls name func if not PY 3 setattr cls name types Method Type func None cls else setattr cls name func,What do method return ?,none,Method returns None.,3,3,3,3,3,3,3,3,,,,,False
777,def get Loop Lists By Path derivation end Multiplier path vertexes []loop Lists [[]]if len derivation loop < 2 return loop Listsfor point Index point Complex in enumerate derivation loop if end Multiplier None and derivation end derivation start if point Index 0 next Point derivation loop[ 1 ]point Complex end Multiplier * point Complex - next Point + next Point elif point Index len derivation loop - 1 previous Point derivation loop[ point Index - 1 ]point Complex end Multiplier * point Complex - previous Point + previous Point add Loop By Complex derivation end Multiplier loop Lists path point Complex vertexes if derivation end derivation start loop Lists[ -1 ] append [] return loop Lists,In which direction does the code get loop lists ?,from path,From Path to Loop Lists,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
778,def pad bytes name length return name + '\x 00 ' * length - len name,Till when does the code pad it wih null bytes ?,until its length chars,Till the length of the name,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
779,def get field parts model field name parts field name split LOOKUP SEP opts model metafields []for name in parts try field opts get field name except Field Does Not Exist return Nonefields append field if isinstance field Related Field opts remote model field metaelif isinstance field Foreign Object Rel opts field related model metareturn fields,In which direction do the field parts represent the traversable relationships ?,from the base model,  From the base model.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
780,def test can parse background and ignore tag steps Step many from lines BACKGROUND WITH TAGGED SCENARIO splitlines steps without tags filter lambda x not x sentence '@wip' steps assert equals len steps len steps without tags,Where should it parse tags correctly ?,between the background and first step,Between background and first step.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
781,def has pairs profile return len profile > 0 and isinstance profile[ 0 ] list,How was the python that produced the argument profile built ?,with -ddxpairs,Python,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
782,def test no files specified tmpdir mocked aws cf simple with tmpdir as cwd config path tmpdir join 'config yaml' config path write mocked aws cf simple assert main ['create'] 0 assert main ['wait'] 0 assert main ['describe'] 0 assert main ['pytest'] 0 assert main ['delete'] 0,How do typical usage work ?,without specifying config and info file paths,Typical usage works without specifying config and info file paths.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
783,"@dec skip if not win 32 def test arg split win 32 tests [['hi' ['hi']] [u'hi' [u'hi']] ['hellothere' ['hello' 'there']] [u'h\u 01 cello' [u'h\u 01 cello']] ['something""withquotes""' ['something' 'withquotes']]]for argstr argv in tests nt assert equal arg split argstr argv",How are argument lines split ?,correctly,Arguments are split by whitespace characters.,2,2,2,2,2,2,2,2,,,,,False
784,@bdd then bdd parsers parse 'thecookie{name}shouldbesetto{value}' def check cookie quteproc name value content quteproc get content data json loads content print dataassert data['cookies'][name] value,How is a given cookie set ?,correctly,Cookie set using bdd parsers.,2,1,2,2,2,1,2,2,,,,,False
785,def test print op b tensor fmatrix f theano function [b] theano printing Print b * 2 mode mode with gpu topo f maker fgraph toposort assert topo[ 0 ] op cuda gpu from host assert isinstance topo[ 1 ] op theano printing Print assert isinstance topo[ 2 ] op cuda Gpu Elemwise assert topo[ 3 ] op cuda host from gpu f numpy random random 5 5 astype 'float 32 ',Do print ops block gpu optimization ?,No,No,3,3,3,3,3,3,3,3,,,,,False
786,def skip reason return skipif True reason reason,When did test decorate ?,currently,Unconditionally,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
787,def Gyp Test Format title format None msvs version None tests [] if not format format titleprint '@@@BUILD STEP' + title + '@@@' sys stdout flush env os environ copy if msvs version env['GYP MSVS VERSION'] msvs versioncommand '' join [sys executable 'gyp/gyptest py' '--all' '--passed' '--format' format '--path' CMAKE BIN DIR '--chdir' 'gyp'] + tests retcode subprocess call command cwd ROOT DIR env env shell True if retcode print '@@@STEP FAILURE@@@'return 1return 0,For what purpose does the code run the gyp tests ?,for a given format,Build,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
788,def nonsingular vmin vmax expander 0 001 tiny 1e- 15 increasing True if not np isfinite vmin or not np isfinite vmax return - expander expander swapped Falseif vmax < vmin vmin vmax vmax vmin swapped Truemaxabsvalue max abs vmin abs vmax if maxabsvalue < 1000000 0 / tiny * np finfo float tiny vmin - expander vmax expanderelif vmax - vmin < maxabsvalue * tiny if vmax 0 and vmin 0 vmin - expander vmax expanderelse vmin - expander * abs vmin vmax + expander * abs vmax if swapped and not increasing vmin vmax vmax vmin return vmin vmax,For what purpose does the code modify the endpoints of a range as needed ?,to avoid singularities,Modifies range endpoints to avoid singularities,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
789,def create colors n colors colors hue np arange n colors colors hue as float X colors hue colors hue * 1 0 / n colors colors hsv np ones n colors 3 colors hsv[ 2] * 0 75 colors hsv[ 0] colors huecolors hsv colors hsv reshape 1 + colors hsv shape colors rgb matplotlib colors hsv to rgb colors hsv colors rgb colors rgb[ 0 ]return colors rgb,For what purpose do the number of colors int ?,to create returns,Creates an array of n_colors RGB values.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
790,def mulmatmat matlist 1 matlist 2 K matcol [list i for i in zip *matlist 2 ]result []for row in matlist 1 result append [mulrowcol row col K for col in matcol] return result,How do each row multiply with each column ?,at a time,Each row multiplies with each column at a time,3,3,3,3,3,3,3,3,,,,,False
791,def is zipfile filename result Falsetry if hasattr filename 'read' result check zipfile fp filename else with open filename 'rb' as fp result check zipfile fp except IO Error passreturn result,How do if a file is a zip file see ?,quickly,Checks if the file is a zip file by checking for the presence of the `read` attribute on the filename.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
792,def test history import abspath in archive dest parent mkdtemp arcname prefix os path abspath os path join dest parent 'insecure' with History Archive arcname prefix arcname prefix as history archive history archive write metafiles history archive write file 'datasets/ Pasted Entry 1 txt' 'foo' history archive finalize run unpack history archive dest parent ' Absolutepathinimportarchiveallowed',Can a history import archive reference a absolute path outside the archive ?,No,"No, an absolute path outside the archive cannot be referenced by a history import archive.",3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
793,"@depends HAS ESX CLI def syslog service reload host username password protocol None port None esxi hosts None cmd 'systemsyslogreload'ret {}if esxi hosts if not isinstance esxi hosts list raise Command Execution Error ""'esxi hosts'mustbealist "" for esxi host in esxi hosts response salt utils vmware esxcli host username password cmd protocol protocol port port esxi host esxi host ret update {esxi host response} else response salt utils vmware esxcli host username password cmd protocol protocol port port ret update {host response} return ret",For what purpose do the syslog service reload ?,so it will pick up any changes,Updates syslog configuration.,2,2,2,2,2,2,2,2,,,,,False
794,def rand str size 9999999999 hash type None if not hash type hash type opts get 'hash type' 'md 5 ' return salt utils rand str hash type hash type size size,For what purpose do a random string size size of the string return ?,to generate hash_type hash type to use,Generate a unique string for hashing purposes.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
795,def get Network Operator Name try m Context autoclass 'android content Context' python Activity autoclass 'org renpy android Python Service' telephony Manager cast 'android telephony Telephony Manager' python Activity m Service get System Service m Context TELEPHONY SERVICE network Operator Name telephony Manager get Network Operator Name return network Operator Nameexcept Exception as e return None,When did operator register ?,current,Operator register when instantiated,1,1,1,1,1,1,1,1,,,,,False
796,def getid obj try return obj idexcept Attribute Error return obj,When do both an object or an objects i d allow as a parameter ?,when dealing with relationships,Objects and their IDs allow as parameters when working with relationships.,3,3,3,3,3,3,3,3,,,,,False
797,def get site return c site analytics name if c site else '',"How do the name of the current "" site "" return ?",code,Site name.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
798,def sub pattern repl string count 0 return compile pattern 0 sub repl string count,When do occurrences overlap ?,non,Non-overlapping,1,1,1,1,1,1,1,1,,,,,False
799,def unload module ret {}fmadm check fmadm cmd '{cmd}unload{module}' format cmd fmadm module module res salt ['cmd run all'] cmd retcode res['retcode']result {}if retcode 0 result[' Error'] res['stderr']else result Truereturn result,For what purpose do specified fault manager module module : string module unload ?,to unload cli example,To unload fault manager module module.,2,2,2,2,2,2,2,2,,,,,False
800,def test header start exception for readerclass in [ascii No Header ascii S Extractor ascii Ipac ascii Base Reader ascii Fixed Width No Header ascii Cds ascii Daophot] with pytest raises Value Error reader ascii core get reader readerclass header start 5,Does to set the header_start make sense if header_start is set for certain readers ?,No,No sense,3,3,3,3,3,3,3,3,,,,,False
801,def set default ruby runas None return rvm ['alias' 'create' 'default' ruby] runas runas,In which direction do rvm run ?,the user,User,3,3,3,3,3,3,3,3,,,,,False
802,"@pytest mark parametrize u'text expected tokens' [ u""l'avion"" [u""l'"" u'avion'] u""j'ai"" [u""j'"" u'ai'] ] def test issue 768 fr tokenizer w infix text expected tokens tokens fr tokenizer w infix text assert len tokens 2 assert [t text for t in tokens] expected tokens",When does the code allow zero - width infix token ?,during the tokenization process,During tokenization.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
803,def get plugin plugin name plugin list plugin Nonefor plug in plugin list if plug[u'name'] plugin name plugin plugbreakreturn plugin,What does the code take ?,a plugin name and plugin list,A plugin name and plugin list.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
804,def format explanation explanation explanation ecu explanation lines split explanation explanation result format lines lines return u '\n' join result,How are all embedded newlines escaped ?,normally,Embedded newlines are escaped using the `split` method.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
805,def contains at depth haystack needle n if not hasattr haystack ' iter ' return Falseif n 0 return needle in haystack else for item in haystack if contains at depth item needle n - 1 return Truereturn False,When is the needle present in one of the sub - iterables in haystack ?,at depth n,In depth.,1,1,1,1,1,1,1,1,,,,,False
806,def make vals val klass klass inst None prop None part False base 64 encode False cinst Noneif isinstance val dict cinst klass loadd val base 64 encode base 64 encode else try cinst klass set text val except Value Error if not part cis [make vals sval klass klass inst prop True base 64 encode for sval in val]setattr klass inst prop cis else raiseif part return cinstelif cinst cis [cinst]setattr klass inst prop cis,Does the code create a class instance with a specified value ?,Yes,"Yes, it creates a class instance with a specified value.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
807,def mangle name name mode gitmode if stat S ISREG mode and not stat S ISREG gitmode assert stat S ISDIR gitmode return name + ' bup' elif name endswith ' bup' or name[ -1 ] endswith ' bup' return name + ' bupl' else return name,For what purpose do a file name mangle ?,to present an abstract name for segmented files,To present an abstract name for segmented files.,3,3,3,3,3,3,3,3,,,,,False
808,def avail sizes call None if call 'action' raise Salt Cloud System Exit ' Theavail sizesfunctionmustbecalledwith-for--function orwiththe--list-sizesoption' ret {}conn get conn service ' Soft Layer Product Package' for category in conn get Categories id 50 if category['category Code'] 'server core' continuefor group in category['groups'] for price in group['prices'] ret[price['id']] price['item'] copy del ret[price['id']]['id']return ret,Where does the code return a dict of all available vm sizes ?,on the cloud provider,On the cloud provider.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
809,@require admin contextdef group type access add context type id project id group type id group type get id from group type context type id access ref models Group Type Projects access ref update {'group type id' group type id 'project id' project id} session get session with session begin try access ref save session session except db exc DB Duplicate Entry raise exception Group Type Access Exists group type id type id project id project id return access ref,Does the code add given tenant to the group type access list ?,Yes,"Yes, it adds the given tenant to the group type access list.",3,3,3,3,3,3,3,3,,,,,False
810,def insert objects collection user None password None host None port None database 'admin' authdb None conn connect user password host port database authdb if not conn return ' Failedtoconnecttomongodatabase'try objects to dict objects except Exception as err return errtry log info ' Inserting%rinto%s %s' objects database collection mdb pymongo database Database conn database col getattr mdb collection ids col insert objects return idsexcept pymongo errors Py Mongo Error as err log error ' Insertingobjects%rfailedwitherror%s' objects err return err,What does the code insert into a collection cli example ?,an object or list of objects,Insert objects into a collection.,3,3,3,3,3,3,3,3,,,,,False
811,def get Intersection Of X Intersection Indexes total Solid Surface Thickness x Intersection Index List x Intersection List []solid Table {}solid Falsex Intersection Index List sort for x Intersection Index in x Intersection Index List toggle Hashtable solid Table x Intersection Index index '' old Solid solidsolid len solid Table > total Solid Surface Thickness if old Solid solid x Intersection List append x Intersection Index x return x Intersection List,In which direction does the code get x intersections ?,from surrounding layers,"Hence, from surrounding layers.",3,3,3,3,3,3,3,3,,,,,False
812,def handle extensions extensions 'html' ext list []for ext in extensions ext list extend ext replace '' '' split ' ' for i ext in enumerate ext list if not ext startswith ' ' ext list[i] ' %s' % ext list[i] return set [x for x in ext list if x ' py' ],When do --extension/-e use ?,multiple times,Multiple extensions can be passed using -e or --extension.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
813,def randintw w size 1 from numpy random import randomp np cumsum w / np sum w rvs p searchsorted random np prod size reshape size return rvs,Why do integer random variables given probabilties useful generate ?,because it can be used as index into any array or sequence type parameters w : 1d array_like sequence of weights,Generate random integer variables with weights for indexing into arrays or sequences.,3,3,3,3,3,3,3,3,,,,,False
814,def get Tetragrid C element Node prefix tetragrid column Keys ' Pc 1 Pc 2 Pc 3 Pc 4 ' replace 'P' prefix split evaluated Dictionary evaluate get Evaluated Dictionary By Evaluation Keys element Node column Keys if len evaluated Dictionary keys < 1 return tetragridfor column Key Index column Key in enumerate column Keys if column Key in evaluated Dictionary value evaluated Dictionary[column Key]if value None or value ' None' print ' Warning valueinget Tetragrid Cinmatrixis Noneforcolumn Keyfordictionary 'print column Keyprint evaluated Dictionaryelse tetragrid get Identity Tetragrid tetragrid for element Index element in enumerate value tetragrid[element Index][column Key Index] elementeuclidean remove Elements From Dictionary element Node attributes column Keys return tetragrid,Does the code get the matrix tetragrid from the elementnode letter c values ?,Yes,"Yes, the code gets the matrix tetragrid from the elementnode letter c values.",3,3,3,3,3,3,3,3,,,,,False
815,def disable name **kwargs return rcconf status name 'NO',For what purpose do the named service disable ?,to start at boot cli example,Starts at boot CLI,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
816,def apply rebroadcast opt rval changed Truewhile changed and rval owner changed Falserval 2 theano tensor opt local useless rebroadcast transform rval owner if rval 2 assert len rval 2 1 rval rval 2 [ 0 ]changed Trueif rval owner rval 2 theano tensor opt local rebroadcast lift transform rval owner if rval 2 assert len rval 2 1 rval rval 2 [ 0 ]changed Truereturn rval,When do the optimization local_useless_rebroadcast and local_rebroadcast_lift apply ?,as many times as required,Both optimizations apply when rval owner and rval 2 are changed.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
817,@pytest mark parametrize 'text deleted rest' [ 'testdelete foobar' 'delete' 'test foobar' 'testdelete foobar' 'delete' 'test foobar' 'open-tgithub com/foo/bar ' 'github com/foo/bar' 'open-t ' 'open-t github com/foo/bar' '-t' 'open github com/foo/bar' fixme 'testdel<ete>foobar' 'delete' 'test foobar' 'testdel<ete>foobar' 'del' 'test etefoobar' ] def test rl unix word rubout lineedit bridge text deleted rest validate deletion lineedit bridge bridge rl unix word rubout text deleted rest,In which direction do it come with yank ?,back,  With yank.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
818,def get current traceback ignore system exceptions False show hidden frames False skip 0 exc type exc value tb sys exc info if ignore system exceptions and exc type in system exceptions raisefor x in xrange skip if tb tb next is None breaktb tb tb nexttb Traceback exc type exc value tb if not show hidden frames tb filter hidden frames return tb,Does the code get the current exception info ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
819,def load import numpy as npfrom scipy import sparsefrom os import pathif not path exists 'data/ml- 100 k/u data' raise IO Error ' Datahasnotbeendownloaded \n Trythefollowing \n\n DCTB cddata\n DCTB /download sh' data np loadtxt 'data/ml- 100 k/u data' ij data[ 2]ij - 1values data[ 2]reviews sparse csc matrix values ij T astype float return reviews toarray,How do the review matrix return ?,load ml-100k data,Returns as an array.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
820,@contextmanagerdef environment registry odoo registry common get db name with registry cursor as cr yield odoo api Environment cr ADMIN USER ID {} cr commit,When did the cursor close ?,after the context block,"
The cursor closes after the context block and is committed after the context block.",3,3,3,3,3,3,3,3,,,,,False
821,def finish concat info data events event id tmin tmax baseline selection drop log verbose events[ 0] np arange len events selection np where [ len d 0 for d in drop log] [0 ]out Base Epochs info data events event id tmin tmax baseline baseline selection selection drop log drop log proj False on missing 'ignore' verbose verbose out drop bad return out,In which direction did epochs not read ?,from disk,Disk.,1,1,1,1,1,1,1,1,,,,,False
822,def publish context artifact id session type name type version None values {'state' 'active'}return out create or update context values artifact id session type name type version,When are transitive dependencies not created ?,initially,Transitive dependencies are not created when they already exist.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
823,def find variant name version None prod Nonefor prod in SUPPORTED VARIANTS if prod name name if version is None return prod prod latest version for v in prod versions if v name version return prod v return None None,For what purpose does the code locate the variant object ?,for the variant given in config file,The code locates the variant object to ensure that a device is monitored.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
824,def survey get All Sections For Series series id table current s3 db survey seriesrow current db table id series id select table template id limitby 0 1 first return survey get All Sections For Template row template id,For what purpose are the sections returned in the order of their position in the template ?,to return the list of sections for,Returned for display purposes,1,1,1,1,1,1,1,1,,,,,False
825,def notify context message LOG deprecated ' Therabbit notifierisnowdeprecated Pleaseuserpc notifierinstead ' rpc notifier notify context message,Where did the code deprecate ?,in grizzly,Deprecated,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
826,def regen it if isinstance it list tuple return itreturn regen it,When can an object be consumed ?,multiple times,In-place transformation,1,1,1,1,1,1,1,1,,,,,False
827,def init mappings mappings for sectname section in mappings items for optname mapping in section items default mapping save default log config vdebug ' Saveddefaultfor{}->{} { r}' format sectname optname default value config get sectname optname log config vdebug ' Setting{}->{}to{ r}' format sectname optname value mapping set value,How does the code initialize all settings ?,based on a settings mapping,Initializes all settings based on a settings mapping.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
828,def login user Handle passwd nexus Server cached 0 auth Data '' if Client Context Factory is None raise SSL Required ' Connectingtothe Passportserverrequires SSL but SS Lisunavailable ' cb Deferred def cb server auth login Fac Client Factory login Fac protocol lambda Passport Login cb user Handle passwd server auth reactor connect SSL parse Primitive Host server [0 ] 443 login Fac Client Context Factory if cached cb nexus Server auth Data else fac Client Factory d Deferred d add Callbacks cb callback Args auth Data d add Errback lambda f cb errback f fac protocol lambda Passport Nexus d nexus Server reactor connect SSL parse Primitive Host nexus Server [0 ] 443 fac Client Context Factory return cb,How is this function used ?,internally,This function creates a protocol hooked up to an SSL transport and is used to connect to a Passport server and authenticate a user using their handle and password.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
829,def parse iso 8601 date str delimiter u'T' timezone None if date str is None return Nonedate str re sub u'\\ [0 - 9 ]+' u'' date str if timezone is None timezone date str extract timezone date str try date format u'%Y-%m-%d{ 0 }%H %M %S' format delimiter dt datetime datetime strptime date str date format - timezone return calendar timegm dt timetuple except Value Error pass,When do a unix timestamp return code ?,from the given date,The code takes an ISO 8601 date string and converts it to a native datetime object.,2,2,2,2,2,2,2,2,,,,,False
830,def clear user history user domain 'all' for key in redis key user domain client delete key,When is by test code used this only ?,now,"
Creates a user via API and clears user history.",1,1,1,1,1,1,1,1,,,,,False
831,def main import threadingif sys argv[ 1 ] 'AUTO' print port List for port in port List threading Thread target run Programmer args port sys argv[ 2 ] start time sleep 5 else programmer Stk 500 v 2 programmer connect port sys argv[ 1 ] programmer program Chip intel Hex read Hex sys argv[ 2 ] sys exit 1,In which direction do the stk500v2 programmer call ?,from the commandline,From commandline,3,3,3,3,3,3,3,3,,,,,False
832,def test exclude should work on sequence too class Person Table tables Table first name tables Column last name tables Column occupation tables Column class Meta sequence u'first name' u'last name' u'occupation' class Another Person Table Person Table class Meta Person Table Meta exclude u'first name' u'last name' table A Person Table [] assert table A columns names [u'first name' u'last name' u'occupation'] table B Another Person Table [] assert table B columns names [u'occupation'] table C Person Table [] exclude u'first name' assert table C columns names [u'last name' u'occupation'],Where do a sequence define ?,on a table,Columns.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
833,def rescue device start end validate device device validate partition boundary start validate partition boundary end cmd 'parted-m-s{ 0 }rescue{ 1 }{ 2 }' format device start end out salt ['cmd run'] cmd splitlines return out,What was located somewhere between start and end ?,a lost partition,A lost partition.,3,3,3,3,3,3,3,3,,,,,False
834,def safe destroy vdis session vdi refs for vdi ref in vdi refs try destroy vdi session vdi ref except volume utils Storage Error as exc LOG error exc,What does the code destroy ?,the requested vdis,Destroys VDI sessions and references for a given VDI reference.,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
835,def list max show all changelist try from django contrib admin views main import MAX SHOW ALL ALLOWE Dreturn MAX SHOW ALL ALLOWE Dexcept Import Error return changelist list max show all,"How be the "" show all "" link displayed ?",in a manner compatible with both django 1,"The ""show all"" link is displayed for a changelist with a large number of results.",1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
836,def abi trim seq record start Falsesegment 20 trim start 0cutoff 0 05 if len seq record < segment return seq recordelse score list [ cutoff - 10 ** qual / -10 0 for qual in seq record letter annotations['phred quality']]cummul score [0 ]for i in range 1 len score list score cummul score[ -1 ] + score list[i] if score < 0 cummul score append 0 else cummul score append score if not start trim start istart Truetrim finish cummul score index max cummul score return seq record[trim start trim finish],What does the code trim using richard motts modified trimming algorithm ?,the sequence,Trims the sequence using Richard Motts' modified trimming algorithm.,3,3,3,3,3,3,3,3,,,,,False
837,"def heuristic Check Dbms injection ret Val Falsepush Value kb injection kb injection injectionfor dbms in get Public Type Members DBMS True if not FROM DUMMY TABLE get dbms '' continue rand Str 1 rand Str 2 random Str random Str Backend force Dbms dbms if check Boolean Expression "" SELECT'%s'%s '%s'"" % rand Str 1 FROM DUMMY TABLE get dbms '' rand Str 1 if not check Boolean Expression "" SELECT'%s'%s '%s'"" % rand Str 1 FROM DUMMY TABLE get dbms '' rand Str 2 ret Val dbmsbreak Backend flush Forced Dbms kb injection pop Value if ret Val info Msg 'heuristic extended testshowsthattheback-end DBMS'info Msg + ""couldbe'%s'"" % ret Val logger info info Msg return ret Val",For what purpose has the dbms been not fingerprinted when when ?,to attempt to identify with a simple dbms specific boolean - based test what the dbms may be,"
Fingerprinting to identify DBMS type.",2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
