id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
2256,"def cyclic pattern charset charset type None charset []charset + ['ABCDEFGHIJKLMNOPQRSTUVWXYZ']charset + ['abcdefghijklmnopqrstuvwxyz']charset + [' 0123456789 ']if not charset type charset type config Option get 'pattern' if charset type 1 charset[ 1 ] '%$- ' + re sub '[sn]' '' charset[ 1 ] charset[ 2 ] 'sn ' + charset[ 2 ] if charset type 2 charset + [' ""#$%&\\ *+ - / < >?@[]^ { }~']mixed charset mixed ''k 0while True for i in range 0 len charset mixed + charset[i][k k + 1 ]if not mixed breakmixed charset + mixedmixed ''k + 1return mixed charset",How does pattern arg ?,cyclic,"The `pattern` argument is used as a cyclic pattern charset, which means that it will be repeated as necessary to generate the desired output. The code decodes the input based on the provided pattern, which is a JSON string. A view parses a JSON string to extract the relevant information.",1,1,1,1,1,1,1,1,,,,,False
2257,def mkdirs path share 'C$' conn None host None username None password None if conn is None conn get conn host username password if conn is False return Falsecomps path split '/' pos 1for comp in comps cwd '\\' join comps[ 0 pos] try conn list Path share cwd except smb Session Error smb 3 Session Error as exc log debug ' Exception {0 }' format exc conn create Directory share cwd pos + 1,In which direction should a directory structure on an smb share paths be passed with forward - slash delimiters ?,in,Forward slashes.,3,3,3,3,3,3,3,3,,,,,False
2258,def send schedule change email session name link message settings Message Settings query filter by action SESSION SCHEDULE first if not message settings or message settings mail status 1 send email to email action SESSION SCHEDULE subject MAILS[SESSION SCHEDULE]['subject'] format session name session name html MAILS[SESSION SCHEDULE]['message'] format email str email session name str session name link link,When do schedule change send ?,in session,Session schedule change email send.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
2259,def vprint expr **settings outstr vsprint expr **settings from sympy core compatibility import builtinsif outstr ' None' builtins outstrprint outstr,Where did expressions generate ?,in the sympy,"
SymPy",1,1,1,1,1,1,1,1,,,,,False
2260,def describe data data items Ordered Dict if data is None return itemsif isinstance data Sql Table items[' Datainstances'] data approx len else items[' Datainstances'] len data items update describe domain data domain return items,What do ordereddict describing the data description contain ?,"keys "" data instances "" and "" features """,OrderedDict containing 'data instances' and 'features'.,3,3,3,3,3,3,3,3,,,,,False
2261,@register filterdef break long headers header if len header > 160 and u' ' in header header mark safe u'<br>' + u' <br>' join header split u' ' return header,How does headers break when possible ?,longer than 160 characters,  Header breaks long headers,1,1,1,1,1,1,1,1,,,,,False
2262,def get command regexp prefix command prefix re sub u' \\s ' u'\\\\\\ 1 ' prefix pattern u'\n ? {prefix} {command} # Commandasgroup 1 \n ? \\s+# Whitespacetoendcommand \n # Restofthelineasgroup 2 \n ? \\S+ ?# Parameters 1 - 4 asgroups 3 - 6 \n ? \\s+ \\S+ ?\n ? \\s+ \\S+ ?\n ? \\s+ \\S+ ?\n *# Acceptanythingaftertheparameters \n# Leaveituptothemoduletoparse\n#theline \n ?# Group 2 mustbe None ifthereareno\n#parameters \n$# Eo L sotherearenopartialmatches \n' format prefix prefix command command return re compile pattern re IGNORECASE re VERBOSE,What implements the command ?,a compiled regexp object,The regexp object,1,1,1,1,1,1,1,1,,,,,False
2263,def normalize image location for db image data if 'locations' not in image data and 'location data' not in image data image data['locations'] Nonereturn image datalocations image data pop 'locations' [] location data image data pop 'location data' [] location data dict {}for l in locations location data dict[l] {}for l in location data location data dict[l['url']] {'metadata' l['metadata'] 'status' l['status'] 'id' l['id'] if 'id' in l else None }ordered keys locations[ ]for ld in location data if ld['url'] not in ordered keys ordered keys append ld['url'] location data []for loc in ordered keys data location data dict[loc]if data location data append {'url' loc 'metadata' data['metadata'] 'status' data['status'] 'id' data['id']} else location data append {'url' loc 'metadata' {} 'status' 'active' 'id' None} image data['locations'] location datareturn image data,In which direction does the image_data values dictionary flow ?,over the wire between the registry and api servers,Inbound,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2264,def get field with path model name return remote proxy attr True path []if isinstance name string types current model modelvalue Nonefor attribute in name split ' ' value getattr current model attribute if is association proxy value relation values value attrif return remote proxy attr value value remote attrelse relation values [value]for relation value in relation values if is relationship relation value current model relation value property mapper class table current model table if need join model table path append relation value attr valueelse attr nameif isinstance attr Instrumented Attribute or is association proxy attr columns get columns for field attr if len columns > 1 raise Exception ' Canonlyhandleonecolumnfor%s' % name column columns[ 0 ]if need join model column table path append column table return attr path,How does the code resolve property ?,by name,"Resolves a property by name, i.e., the object's attribute with the specified name.",3,3,3,3,3,3,3,3,,,,,False
2265,def test sun from funcs import get sunnorthern summer solstice Time u' 2010 - 6 - 21 ' northern winter solstice Time u' 2010 - 12 - 21 ' equinox 1 Time u' 2010 - 3 - 21 ' equinox 2 Time u' 2010 - 9 - 21 ' gcrs 1 get sun equinox 1 assert np abs gcrs 1 dec deg < 1 gcrs 2 get sun Time [northern summer solstice equinox 2 northern winter solstice] assert np all np abs gcrs 2 dec - [23 5 0 -23 5 ] * u deg < 1 * u deg,How does it behave ?,roughly as it should,It retrieves the current time.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2266,def qs for model cls return model cls objects filter created gte date 2011 1 1 extra select {'day' 'extract dayfromcreated ' 'month' 'extract monthfromcreated ' 'year' 'extract yearfromcreated '} values 'year' 'month' 'day' annotate count Count 'created',When did queryset group ?,monthly,Grouped by monthly.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
2267,def libvlc vlm show media p instance psz name f Cfunctions get 'libvlc vlm show media' None or Cfunction 'libvlc vlm show media' 1 1 string result ctypes c void p Instance ctypes c char p return f p instance psz name,For what purpose do information about the named media return ?,as a json string representation,"
""Returns named media information as a JSON string representation.""",3,3,3,3,3,3,3,3,,,,,False
2268,def get flow for token csrf token request flow pickle request session get FLOW KEY format csrf token None return None if flow pickle is None else jsonpickle decode flow pickle,Where does the code look the flow to recover information about requested scopes ?,in session,Flow in session,3,3,3,3,3,3,3,3,,,,,False
2269,def get Away Points points radius away []one Over Overlap Distance 100 0 / radius pixel Dictionary {}for point in points x int point real * one Over Overlap Distance y int point imag * one Over Overlap Distance if not get Square Is Occupied pixel Dictionary x y away append point step Key get Step Key x y pixel Dictionary[step Key] Nonereturn away,Does the code get a path with only the points that are far enough away from each other ?,Yes,"Yes, it gets a path with only points far enough away from each other.",3,3,3,3,3,3,3,3,,,,,False
2270,def all index generator k 10 all make index funcs [make Int Index make Float Index make String Index make Unicode Index make Date Index make Period Index make Timedelta Index make Bool Index make Categorical Index]for make index func in all make index funcs yield make index func k k,For what purpose can generator be iterated ?,to get instances of all the various index classes,To create instances of various index classes.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
2271,def check labels sampleids fasta labels sample ids total seq count valid id count 0matches sampleid count 0for label in fasta labels curr label label split ' ' if len curr label 2 continuevalid id count + 1if curr label[ 0 ] in sample ids matches sampleid count + 1total seq count float total seq count valid id count float valid id count matches sampleid count float matches sampleid count perc not valid '% 1 3f' % total seq count - valid id count / total seq count perc nosampleid match '% 1 3f' % total seq count - matches sampleid count / total seq count return perc not valid perc nosampleid match,Do that match sampleids fasta_labels ?,No,Not valid IDs,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2272,def simple preprocess doc deacc False min len 2 max len 15 tokens [token for token in tokenize doc lower True deacc deacc errors 'ignore' if min len < len token < max len and not token startswith ' ' ]return tokens,What does the code convert into a list of tokens ?,a document,A list of tokens.,3,3,3,3,3,3,3,3,,,,,False
2273,def check valid naming pattern None multi None anime type None if pattern is None pattern sickrage sr Core sr Config NAMING PATTER Nif anime type is None anime type sickrage sr Core sr Config NAMING ANIM Esickrage sr Core sr Logger debug u' Checkingwhetherthepattern' + pattern + u'isvalid' return validate name pattern multi anime type,In which direction can the name be parsed to its original form for both single and multi episodes ?,back,Backward,3,3,3,3,3,3,3,3,,,,,False
2274,def check for changes entity type ret existing modified ret['result'] Trueif isinstance existing dict and isinstance modified dict if 'generation' in modified['content'] keys del modified['content']['generation']if 'generation' in existing['content'] keys del existing['content']['generation']if cmp modified['content'] existing['content'] 0 ret['comment'] '{entity type}iscurrentlyenforcedtothedesiredstate Nochangesmade ' format entity type entity type else ret['comment'] '{entity type}wasenforcedtothedesiredstate Note Onlyparametersspecifiedwereenforced Seechangesfordetails ' format entity type entity type ret['changes']['old'] existing['content']ret['changes']['new'] modified['content']elif cmp modified existing 0 ret['comment'] '{entity type}iscurrentlyenforcedtothedesiredstate Nochangesmade ' format entity type entity type else ret['comment'] '{entity type}wasenforcedtothedesiredstate Note Onlyparametersspecifiedwereenforced Seechangesfordetails ' format entity type entity type ret['changes']['old'] existingret['changes']['new'] modifiedreturn ret,What does the code take ?,an existing entity and a modified entity,"
Entities, modified and existing, returned as native objects",2,2,2,2,2,2,2,2,,,,,False
2275,def process to string to string return [x for x in re split '\\s ' to string if x],What do a string contain ?,email addresses,Strings with no spaces and containing email addresses.,2,2,2,2,2,2,2,2,,,,,False
2276,"def format navigation links additional languages default lang messages strip indexes False f u'{ 0 } \n ""{ 1 }/archive html"" ""{ 2 [ Archive]}"" \n ""{ 1 }/categories/{ 3 }"" ""{ 2 [ Tags]}"" \n ""{ 1 }/rss xml"" ""{ 2 [RS Sfeed]}"" \n 'pairs []def get msg lang u' Generateasmallermessagesdictwithfallback 'fmsg {}for i in u' Archive' u' Tags' u'RS Sfeed' if messages[lang][i] fmsg[i] messages[lang][i]else fmsg[i] ireturn fmsgif strip indexes index html u''else index html u'index html'pairs append f format u'DEFAULT LANG' u'' get msg default lang index html for l in additional languages pairs append f format json dumps l ensure ascii False u'/' + l get msg l index html return u'{{\n{ 0 }\n}}' format u'\n\n' join pairs",For what purpose does the code return the string ?,to configure navigation_links,"It returns a string to configure navigation_links for multiple languages supported by the application, generating a dictionary with fallback messages for each language and deleting the language code from the language pack if it exists.",2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
2277,def dtype to recformat dtype if not isinstance dtype np dtype dtype np dtype dtype kind dtype base kindif kind in 'U' 'S' recformat kind 'a'else itemsize dtype base itemsizerecformat kind + str itemsize return recformat kind dtype,How have by pyfits been used the two character numpy format codes ?,traditionally,The two character numpy format codes used by pyfits are 'a' and 'A'.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2278,def execute func args msg None verbose 0 dry run 0 if msg is None msg '%s%r' % func name args if msg[ -2 ] ' ' msg msg[ 0 -2 ] + ' ' log info msg if not dry run func *args,Does the code perform some action that affects the outside world ?,Yes,"Yes, it logs information.",2,2,2,2,3,3,3,3,2.0,2.0,2.0,2.0,True
2279,def bind af aware sock addr if HAS UNIX SOCKETS and sock family socket AF UNIX support unlink addr support bind unix socket sock addr else sock bind addr,How do a socket bind ?,according to its family,A socket binds on a host by using a specific address and a family.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
2280,def Contains Comments node if isinstance node pytree Leaf return node type grammar token COMMENT for child in node children if Contains Comments child return Truereturn False,Where do the list have a comment ?,in it,List has comments.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2281,"def generate authors jenkins email 'jenkins@review openstack stackforge org'old authors 'AUTHORS in'new authors 'AUTHORS'git dir get git directory if not os getenv 'SKIP GENERATE AUTHORS' if git dir git log cmd 'git--git-dir ' + git dir + ""log--format '%a N<%a E>' sort-u egrep-v'"" + jenkins email + ""'"" changelog run shell command git log cmd mailmap parse git mailmap git dir with open new authors 'w' as new authors fh new authors fh write canonicalize emails changelog mailmap if os path exists old authors with open old authors 'r' as old authors fh new authors fh write '\n' + old authors fh read else open new authors 'w' close",How do authors create ?,using git commits,Generates changelog using Git commits.,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
2282,def absent name domain user None ret {'name' name 'result' True 'comment' '' 'changes' {}}out salt ['macdefaults delete'] domain name user if out['retcode'] 0 ret['comment'] + '{ 0 }{ 1 }isalreadyabsent' format domain name else ret['changes']['absent'] '{ 0 }{ 1 }isnowabsent' format domain name return ret,For what purpose does the code make sure the defaults value is absent name the key of the given domain ?,to remove domain the name of the domain to remove from user the user to write the defaults to,Ensures absence of domain key in user's defaults.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
2283,def matvec x return np zeros 3,Why did the code need ?,as local functions are not pickleable,The code needs a local function because it defines a private function called `matvec`.,1,1,1,1,1,1,1,1,,,,,False
2284,@receiver project import def handle project import sender **kwargs project senderrequest kwargs get 'request' attach webhook project project request request,Where does the code add post - commit hook ?,on project import,Project import,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2285,def setup args parser cli build arg parser parser add argument '-j' '--uuid' help 'UUI Dofthe Virtual Machineyouwanttoreboot ' parser add argument '-n' '--name' help 'DNS Nameofthe Virtual Machineyouwanttoreboot ' parser add argument '-i' '--ip' help 'IP Addressofthe Virtual Machineyouwanttoreboot' my args parser parse args return cli prompt for password my args,For what purpose does the code add additional args ?,to allow the vm name or uuid to be set,To allow VM UUID to be set,2,2,2,2,2,2,2,2,,,,,False
2286,"def invalidate local cache cache path if os path exists cache path print u"" Invalidatelocalcache'{ 0 }' "" format repr cache path shutil rmtree cache path",How does the code invalidate the local cache ?,by removing the cache folders,Invalides the local cache by removing the cache folders.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2287,def col loc strg s strgreturn 1 if loc < len s and s[loc] '\n' else loc - s rfind '\n' 0 loc,Where does current column return ?,within a string,Within a string,3,3,3,3,3,3,3,3,,,,,False
2288,def test print 'unittest',Did this function run builtin unittests ?,No,No.,3,3,3,3,3,3,3,3,,,,,False
2289,def Probability 2 yes no return yes / yes + no,What does the code compute ?,the probability corresponding to given odds,Odds to probability converter.,2,2,2,2,2,2,2,2,,,,,False
2290,"def run command cmd redirect output True check exit code True if redirect output stdout subprocess PIP Eelse stdout Noneproc subprocess Popen cmd cwd ROOT stdout stdout output proc communicate [0 ]if check exit code and proc returncode 0 raise Exception ' Command""%s""failed \n%s' % '' join cmd output return output",Where does the code run a command ?,in an out - of - process shell,Code runs a command in a subprocess.,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
2291,def libvlc audio equalizer release p equalizer f Cfunctions get 'libvlc audio equalizer release' None or Cfunction 'libvlc audio equalizer release' 1 None None ctypes c void p return f p equalizer,When did equalizer instance create ?,previously,Prior.,1,1,1,1,1,1,1,1,,,,,False
2292,def find executable executable path None if path is None path os environ['PATH']paths string split path os pathsep base ext os path splitext executable if sys platform 'win 32 ' or os name 'os 2 ' and ext ' exe' executable executable + ' exe' if not os path isfile executable for p in paths f os path join p executable if os path isfile f return freturn Noneelse return executable,Where do executable find ?,in the directories listed in path,Executable find in PATH directories.,3,3,3,3,3,3,3,3,,,,,False
2293,"def example 1 build temple x y **kwargs room create object rooms Room key 'temple' + str x + str y room db desc "" Inwhat fromtheoutside appearedtobeagrandandancienttempleyou'vesomehowfoundyourselfinthethe Evennia Inn Itconsistsofonelargeroomfilledwithtables Thebardiskextendsalongtheeastwall wheremultiplebarrelsandbottleslinetheshelves Thebarkeepseemsbusyhandingoutaleandchattingwiththepatrons whicharearowdyandcheerfullot keepingthesoundlevelonlyjustbelowthunderous Thisisararespotofmirthonthisdreadmoor ""kwargs['caller'] msg room key + '' + room dbref return room",Does a unique room need to be as general ?,No,Yes.,1,1,1,1,1,1,1,1,,,,,False
2294,def get user name profile 'github' user details False if not user details and name in list users profile return Trueresponse {}client get client profile organization client get organization get config value profile 'org name' try user client get user name except Unknown Object Exception as e log exception ' Resourcenotfound{ 0 } ' format str e return Falseresponse['company'] user companyresponse['created at'] user created atresponse['email'] user emailresponse['html url'] user html urlresponse['id'] user idresponse['login'] user loginresponse['name'] user nameresponse['type'] user typeresponse['url'] user urltry headers data organization requester request Json And Check 'GET' organization url + '/memberships/' + user identity except Unknown Object Exception as e response['membership state'] 'nonexistent'response['in org'] Falsereturn responseresponse['in org'] organization has in members user response['membership state'] data get 'state' return response,What does the code get by name ?,a github user,A GitHub user by name,3,3,3,3,3,3,3,3,,,,,False
2295,def errno from exception e if hasattr e 'errno' return e errnoelif e args return e args[ 0 ]else return None,Does the code provide the errno from an exception object ?,Yes,"Yes, it provides the errno from an exception object.",3,3,3,3,3,3,3,3,,,,,False
2296,def exhaust stream or iterable iterator Nonetry iterator iter stream or iterable except Type Error iterator Chunk Iter stream or iterable 16384 if iterator is None raise Multi Part Parser Error 'multipartparser exhaust waspassedanon-iterableorstreamparameter' for in iterator pass,By how much does an iterator or stream exhaust ?,completely,  Completely,3,3,3,3,3,3,3,3,,,,,False
2297,def file upload content type extra request params {}for file name uploadedfile in request FILES items params[file name] {k force text v for k v in uploadedfile content type extra items }return Http Response json dumps params,In which direction do extra content - type parameters echo ?,back,Backward,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
2298,def bounding box bw bh w h new width new height w h if bw and new width > bw new width bwnew height new width / float w / h if bh and new height > bh new height bhnew width new height * float w / h return new width new height,Where does it fit ?,within box_width and box_height,A tuple.,1,1,1,1,1,1,1,1,,,,,False
2299,def flatten request root write result Deferred state flatten Tree request root write Flattened Data state write result return result,How do a string representation of c{root } write using c{write } ?,incrementally,Incrementally.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
2300,def Calculate Generator Input Info params generator flags params get 'generator flags' {} if generator flags get 'adjust static libraries' False global generator wants static library dependencies adjustedgenerator wants static library dependencies adjusted Truetoplevel params['options'] toplevel dirgenerator dir os path relpath params['options'] generator output or ' ' output dir generator flags get 'output dir' 'out' qualified out dir os path normpath os path join toplevel generator dir output dir 'gypfiles' global generator filelist pathsgenerator filelist paths {'toplevel' toplevel 'qualified out dir' qualified out dir},What does the code calculate ?,the generator specific info that gets fed to input,Generator-specific output directory,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
2301,"def quote escape item rex sqlquote re compile ""'"" re M return rex sqlquote sub ""''"" item",How are single quotes escaped ?,properly,Properly escaped with SQL quotes,3,3,3,3,3,3,3,3,,,,,False
2302,@step u'{word w}stepfailswith' def step fails with text context word assert context text is not None 'REQUIRE text'step fails with message context word context text,When does step fail ?,always,Always,3,3,3,3,3,3,3,3,,,,,False
2303,def read ch fid subtype samp data size if subtype in '24 BIT' 'bdf' ch data np fromfile fid dtype np uint 8 count samp * data size ch data ch data reshape -1 3 astype np int 32 ch data ch data[ 0] + ch data[ 1] << 8 + ch data[ 2] << 16 ch data[ ch data > 1 << 23 ] - 1 << 24 else ch data np fromfile fid dtype '<i 2 ' count samp return ch data,What did the code read ?,a number of samples for a single channel,Samples from a single channel.,2,2,2,2,2,2,2,2,,,,,False
2304,def consume iterable for event in iterable pass,How does an iterable consume ?,without doing anything with it,"The code consumes an iterable by passing it to a `pass` statement, which means that the iterable is not used or modified in any way. The arithmetic mean of the given list of values is returned as the result of the function.",1,1,1,1,1,1,1,1,,,,,False
2305,def main w costs gradient descent cost 0 1 10000 print '\n Finalcost {0 3f}' format cost w print '\n Finalweights %s' % w plt plot np array costs plt xlabel 'iteration' plt ylabel 'cost' plt title ' Howcostdecreaseswiththenumberofiterations' plt show,For what purpose does the code perform gradient descent ?,to find weights for a sigmoid neural network to compute xor,Train,1,1,1,1,1,1,1,1,,,,,False
2306,def libvlc media player set xwindow p mi drawable f Cfunctions get 'libvlc media player set xwindow' None or Cfunction 'libvlc media player set xwindow' 1 1 None None Media Player ctypes c uint 32 return f p mi drawable,Did the code set an x window system drawable where the media player should render its video output ?,Yes,Yes.,3,3,3,3,3,3,3,3,,,,,False
2307,def dictfind dictionary element for key value in iteritems dictionary if element is value return key,Where is a key element ?,in dictionary,  Key,1,1,1,1,1,1,1,1,,,,,False
2308,@pick context manager writerdef s3 image create context image uuid try s3 image ref models S3 Image s3 image ref update {'uuid' image uuid} s3 image ref save context session except Exception as e raise db exc DB Error e return s3 image ref,How did local s3 image represent ?,by provided uuid,Local S3 image represented by UUID and stored in cache.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
2309,@register simple tagdef bootstrap formset errors *args **kwargs return render formset errors *args **kwargs,Where is layout context value available ?,in the template bootstrap3/form_errors,layout,1,1,1,1,1,1,1,1,,,,,False
2310,def test redirected stream httpbin with open BIN FILE PATH 'rb' as f env Test Environment stdout isatty False stdin isatty False stdin f r http '--pretty none' '--stream' '--verbose' 'GET' httpbin url + '/get' env env assert BIN FILE CONTENT in r,By how much did terminal output prettify ?,non,Stream output prettified by --pretty option.,2,2,2,2,2,2,2,2,,,,,False
2311,"def atc jobid output cmd 'at' '-c' str jobid if output is None return ""'at atc'isnotavailable ""elif output '' return {'error' ""invalidjobid'{ 0 }'"" format jobid }return output",For what purpose will the at(1 ) script run ?,for the passed job i d,The at(1) script will run to schedule a job for later execution.,3,3,3,3,3,3,3,3,,,,,False
2312,def mock inputs inputs def inner test func def wrapped *args class mock getpass @staticmethoddef getpass prompt ' Password ' stream None if callable inputs['password'] return inputs['password'] return inputs['password']def mock input prompt assert ' proxy ' not in prompt response ''for key val in inputs items if key in prompt lower response valbreakreturn responseold getpass createsuperuser getpassold input builtins inputcreatesuperuser getpass mock getpassbuiltins input mock inputtry test func *args finally createsuperuser getpass old getpassbuiltins input old inputreturn wrappedreturn inner,When do input / getpass replace to allow interactive createsuperuser ?,temporarily,Temporarily allow interactive createsuperuser.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
2313,def find monitor snapshot cs snapshot return utils find resource cs monitor snapshots snapshot,When d the code get a monitor snapshot ?,by i d,Last,1,1,1,1,1,1,1,1,,,,,False
2314,def ignore sigint func @wraps func def wrapped *args **kwargs curr thread threading current Thread single thread threading active Count 1 and curr thread get Name ' Main Thread' class Sigint Handler object def init self self sigint received Falsedef call self signum frame warnings warn ' Keyboard Interruptignoreduntil{}iscomplete ' format func name Astropy User Warning self sigint received Truesigint handler Sigint Handler if single thread old handler signal signal signal SIGINT sigint handler try func *args **kwargs finally if single thread if old handler is not None signal signal signal SIGINT old handler else signal signal signal SIGINT signal SIG DFL if sigint handler sigint received raise Keyboard Interruptreturn wrapped,Till when do a custom sigint handler ignore sigint ?,until the wrapped function is completed,Custom Sigint Handler,1,1,1,1,1,1,1,1,,,,,False
2315,def get change list state name property name new value return [{'cmd' 'edit state property' 'state name' state name 'property name' property name 'new value' new value}],For what purpose does a change list generate ?,for a single state change,For state change.,2,1,2,2,2,1,2,2,,,,,False
2316,def url as string url if isinstance url Request return url get full url elif isinstance url str return urlelse raise Type Error ' Expectedtype%ror%r' % str Request,Does the url string return from a url value that is either a string or urllib2 ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2317,def https verify certificates enable True global create default https contextif enable create default https context create default contextelse create default https context create unverified context,How does the code verify server https certificates ?,by default,Creates a default HTTPS context that verifies server certificates.,1,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,True
2318,def check queue queue kwargs if queue wait kwargs get ' pub jid' else conflict running concurrent kwargs get 'concurrent' False if conflict context ['retcode'] 1return conflict,When do states run ?,currently,"Hence, states run asynchronously and produce a queue listener for paths.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2319,def set main key value path MAIN CF pairs conf list parse main path new conf []if key in pairs for line in conf list if line startswith key new conf append '{ 0 } {1 }' format key value else new conf append line else conf list append '{ 0 } {1 }' format key value new conf conf list write conf new conf path return new conf,What did the code set in the main ?,a single config value,Code set a single config value in the main.,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
2320,def check blas return context builder res with builder if then cgutils is not null builder res likely False pyapi context get python api builder pyapi gil ensure pyapi fatal error 'BLA Swrapperreturnedwithanerror',What does the code check ?,the integer error return from one of the blas wrappers in _ helperlib,Checks BLAS return context.,1,1,1,1,1,1,1,1,,,,,False
2321,def do with ruby ruby cmdline runas None if not cmdline raise Salt Invocation Error ' Commandmustbespecified' try cmdline salt utils shlex split cmdline except Attribute Error cmdline salt utils shlex split str cmdline env {}if ruby env['RBENV VERSION'] rubycmd cmdlineelse cmd cmdlinereturn do cmd runas runas env env,What does the code execute with rbenvs shims with rbenvs shims ?,a ruby command,  Executes Ruby command with rbenv's shims.,3,3,3,3,3,3,3,3,,,,,False
2322,def finder paths None widget new finder paths paths parent qtutils active window widget show widget raise return widget,For what purpose do git grep use ?,to find the content,Finder paths,1,1,1,1,1,1,1,1,,,,,False
2323,"def parse host entity default port DEFAULT PORT host entityport default portif entity[ 0 ] '[' host port parse ipv 6 literal host entity default port elif entity endswith ' sock' return entity default port elif entity find ' ' -1 if entity count ' ' > 1 raise Value Error "" Reservedcharacterssuchas' 'mustbeescapedaccording RFC 2396 An I Pv 6 addressliteralmustbeenclosedin'['and']'accordingto RFC 2732 "" host port host split ' ' 1 if isinstance port string type if not port isdigit or int port > 65535 or int port < 0 raise Value Error ' Portmustbeanintegerbetween 0 and 65535 %s' % port port int port return host lower port",Was it specified in the string ?,No,Not specified.,2,2,2,2,2,2,2,2,,,,,False
2324,def safe exec string value None globals None locals None locals locals or {} try exec string in globals or globals locals except Exception as e if value raise Assertion Error ' Couldnotexec%r fromvalue%r %s' % string strip value e else raise Assertion Error ' Couldnotexec%r %s' % string strip e return locals,How do python code execute ?,safely,The code executes safely and sets the prefixer for the current thread in a class definition.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
2325,def was modified since header None mtime 0 size 0 try if header is None raise Value Errormatches re match '^ [^ ]+ length [0 - 9 ]+ ?$' header re IGNORECASE header mtime rfc 822 mktime tz rfc 822 parsedate tz matches group 1 header len matches group 3 if header len and int header len size raise Value Errorif mtime > header mtime raise Value Errorexcept Attribute Error Value Error return Truereturn False,When did something modify ?,since the user last downloaded it,Header modified,1,1,1,1,1,1,1,1,,,,,False
2326,def infer callfunc self context None callcontext context clone callcontext callcontext Call Context self args self starargs self kwargs callcontext boundnode Nonefor callee in self func infer context if callee is YES yield callee continuetry if hasattr callee 'infer call result' for infered in callee infer call result self callcontext yield infered except Inference Error continue,How does the code infer a callfunc node ?,by trying to guess what the function returns,Infer a callfunc node.,1,1,1,1,1,1,1,1,,,,,False
2327,def unquote match match s match group 0 return unquote s,How does the code turn a match ?,in the form = ab to the ascii character with value 0xab,Retrieves match,1,1,1,1,1,1,1,1,,,,,False
2328,def execute types in stmt evaluator stmt definitions evaluator eval element stmt return chain from iterable execute array values evaluator d for d in definitions,Do we find all types or general elements in a statement ?,Yes,"Yes, in statements",3,3,3,3,3,3,3,3,,,,,False
2329,def check no log audit logical line if no audit log match logical line yield 0 'C 304 Found LOG audit Use LOG infoinstead ',Are we using log ?,No,No.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
2330,def do name gnome kwargs preferences ret {'name' name 'result' True 'changes' {} 'comment' ''}messages []for pref in preferences key prefvalue preferences[pref]if isinstance value bool ftype 'boolean'value str value lower elif isinstance value int ftype 'int'elif isinstance value str ftype 'string'else ftype 'string'gnome kwargs update {'key' key 'value' value} if check current value gnome kwargs value messages append '{ 0 }isalreadysetto{ 1 }' format key value else result salt ['gnome set'] **gnome kwargs if result['retcode'] 0 messages append ' Setting{ 0 }to{ 1 }' format key value ret['changes'][key] '{ 0 } {1 }' format key value ret['result'] Trueelse messages append result['stdout'] ret['result'] Falseret['comment'] ' ' join messages return ret,What handles all the gsetting magic ?,worker function for the others to use,`Gnome`,1,1,1,1,1,1,1,1,,,,,False
2331,def finished ignored reactor stop,For what purpose have both logins and method calls finished when ?,to shut down the reactor,"
Reactor stops.",1,1,1,1,1,1,1,1,,,,,False
2332,def single source dijkstra path length G source cutoff None weight 'weight' return multi source dijkstra path length G {source} cutoff cutoff weight weight,In which direction does the code find shortest weighted path lengths in g ?,from a source node,In G.,1,1,1,1,1,1,1,1,,,,,False
