id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
1009,def test verbosity 1 coverage False **kwargs init tests from testing nose import test as nose testreturn nose test verbosity coverage **kwargs,What does the code run ?,the matplotlib test suite,It runs nose tests and determines the correct test flag value.,2,2,2,2,2,2,2,2,,,,,False
1010,def test radius neighbors boundary handling X np array [[ 1 5] [3 0] [3 01 ]] radius 3 0for algorithm in ALGORITHMS nbrs neighbors Nearest Neighbors radius radius algorithm algorithm fit X results nbrs radius neighbors [[ 0 0]] return distance False assert equal results shape 1 assert equal results dtype object assert array equal results[ 0 ] [0 1],How are points lying on boundary handled ?,consistently,Points on boundary are handled consistently with a structuring element.,2,2,2,2,2,2,2,2,,,,,False
1011,def task install docker distribution if is centos or rhel distribution update 'yum--assumeyesupdate&&'else update ''return retry effect with timeout run command '[[-e/usr/bin/docker]] {' + update + 'curlhttps //get docker com/>/tmp/install-docker sh&&sh/tmp/install-docker sh }' timeout 5 0 * 60 0,When is it not installed ?,already,Not installed when not found on system,2,2,2,2,2,2,2,2,,,,,False
1012,def srpc *params **kparams kparams[' no ctx'] Truereturn rpc *params **kparams,Do method decorator tag a method as a remote procedure call ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1013,def coiterate iterator return the Cooperator coiterate iterator,How do over the given iterator iterate ?,cooperatively,Completely.,1,1,1,1,1,1,1,1,,,,,False
1014,"def repr wrapper klass if six PY 2 if ' repr ' not in klass dict raise Value Error ""@repr wrappercannotbeappliedto%sbecauseitdoesn'tdefine repr "" % klass name klass repr klass repr klass repr lambda self encodeutils safe encode self repr return klass",Where does a decorator define method ?,under python 2,Decorators,1,1,1,1,1,1,1,1,,,,,False
1015,@require contextdef volume encryption metadata get context volume id session None volume ref volume get context volume id encryption ref volume type encryption get context volume ref['volume type id'] values {'encryption key id' volume ref['encryption key id']}if encryption ref for key in ['control location' 'cipher' 'key size' 'provider'] values[key] encryption ref[key]return values,For what purpose do the encryption metadata return code ?,for a given volume,A new volume type.,1,1,1,1,1,1,1,1,,,,,False
1016,def add test cls test name func *args **kwargs setattr cls test name feed data func test name *args **kwargs,Does the code add a test case to this class ?,Yes,"Yes, adds test case.",3,3,3,3,3,3,3,3,,,,,False
1017,def test round method prec exprange restricted range itr stat for op in all unary prec 9999 itr n random randrange 10 roundop op[ 0 ] n t Test Set method roundop try if not convert t continuecallfuncs t verify t stat except Verify Error as err log err,How does the code iterate the _ _ round _ _ method ?,through many test cases,Through many test cases,3,3,3,3,3,3,3,3,,,,,False
1018,def strip headers post if '\n\n' in post headers body post split '\n\n' 1 return body lower else return post lower,For what purpose does the code drop the headers ?,to keep the body,Drops headers to keep body.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
1019,def stop name call None node get node name ret take action name name call call method 'POST' command '/my/machines/{ 0 }' format node['id'] location node['location'] data {'action' 'stop'} return ret[ 0 ] in VALID RESPONSE CODES,Does the code stop a machine by name ?,Yes,"Yes, it stops a machine by name.",3,3,3,3,3,3,3,3,,,,,False
1020,def test install wheel with root script data root dir script scratch path / 'root' result script pip 'install' 'simple dist 0 1' '--root' root dir '--no-index' '--find-links ' + data find links assert Path 'scratch' / 'root' in result files created,How do a wheel instal ?,using pip install,Pip installs wheels.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1021,def get resource image status type resource type get resource type type resource status get resource status status resource state resource type + ' ' + resource status for key in resource images if key resource state return resource images get key,How does the image url and in_progress action set ?,sw,Updates in-progress image status.,1,1,1,1,1,1,1,1,,,,,False
1022,def is config valid config for ii in REQUIRED CONFIG FIELDS try if config[ii] passexcept Key Error logging error ' Unabletofind' + str ii + 'inconfiguration' return Falsereturn True,For what purpose does the code take a configuration and checks ?,to make sure all required properties are present,The purpose of the code is to ensure all required properties are present in the configuration file.,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
1023,def check server host port path info '/' timeout 3 retries 30 if retries < 0 return 0conn http client HTTP Connection host port timeout timeout time sleep 0 3 for i in range retries try conn request 'GET' path info res conn getresponse return res statusexcept socket error http client HTTP Exception time sleep 0 3 return 0,Till when does the code perform a request ?,until the server reply,"
Till server reply.",3,3,3,3,3,3,3,3,,,,,False
1024,def write enums enum descriptors out for enum in enum descriptors or [] out << '' out << '' out << 'class%s messages Enum ' % enum name out << '' with out indent if not enum values out << 'pass' else for enum value in enum values out << '%s %s' % enum value name enum value number,How did enum types nest ?,non,Surely,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1025,def gen with app *args **kwargs def generator func @wraps func def deco *args 2 **kwargs 2 app Test App *args **kwargs for item in func app *args 2 **kwargs 2 yield item app cleanup return decoreturn generator,When do a test generator pass a testapp ?,when its executed,TestApp,1,1,1,1,1,1,1,1,,,,,False
1026,def vo reraise exc config None pos None additional u'' if config is None config {}message format message str exc exc class name config pos if message split [0 ] str exc split [0 ] message str exc if len additional message + u'' + additional exc args message raise exc,What does the code raise ?,an exception,ActionError,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1027,def reduce Dim data dim func 'pca' try pca Func globals [func]except Key Error raise Value Error ' Unknownfunctiontocalcprincipalcomponents' pc pca Func data dim return pc * asmatrix make Centered data T T,How does the code reduce the dimension of datapoints ?,via principal component analysis,Reduces dimension of datapoints via PCA.,3,3,3,3,3,3,3,3,,,,,False
1028,def set Acceptable Protocols context acceptable Protocols def proto Select Callback conn protocols '\n NP Nclient-sideand ALP Nserver-sidecallbackusedtoselect\nthenextprotocol Prefersprotocolsfoundearlierin\n C{ acceptable Protocols} \n\n@paramconn Thecontextwhichissetup \n@typeconn L{ Open SSL SSL Connection}\n\n@paramconn Protocolsadvertisedbytheotherside \n@typeconn L{list}of L{bytes}\n'overlap set protocols & set acceptable Protocols for p in acceptable Protocols if p in overlap return pelse return ''if not acceptable Protocols returnsupported protocol Negotiation Mechanisms if supported & Protocol Negotiation Support NPN def npn Advertise Callback conn return acceptable Protocolscontext set npn advertise callback npn Advertise Callback context set npn select callback proto Select Callback if supported & Protocol Negotiation Support ALPN context set alpn select callback proto Select Callback context set alpn protos acceptable Protocols,For what purpose did the code call ?,to set up the l{openssl,Sets up OpenSSL connection and wraps SSL functionality.,3,3,3,3,3,3,3,3,,,,,False
1029,def make naive value timezone value value astimezone timezone if hasattr timezone 'normalize' value timezone normalize value return value replace tzinfo None,Does the code make an aware datetime ?,Yes,"Yes, it makes an aware datetime.",3,3,3,3,3,3,3,3,,,,,False
1030,def expand dims x axis return Expand Dims axis x,How does dimensions of an input variable expand ?,without copy,Dimensions are expanded along an axis.,1,1,1,1,2,1,2,2,1.0,1.0,1.0,1.0,True
1031,def versiontuple v return tuple int x for x in v split ' ',For what purpose does the code return the version as a tuple ?,for easy comparison,Easy comparison.,3,3,3,3,3,3,3,3,,,,,False
1032,def service status name r salt utils http query DETAILS['url'] + 'service/status/' + name decode type 'json' decode True return r['dict'],Where is a service running ?,on the rest server,REST Server,3,3,3,3,3,3,3,3,,,,,False
1033,@pytest fixture scope 'module' params ['gpu' 'cpu'] def backend default request be get backend request def cleanup be request getfixturevalue 'backend default' del berequest addfinalizer cleanup return be,When do the backend setup ?,before running a test,The backend is set up before running each test.,1,1,1,1,1,1,1,1,,,,,False
1034,def execute action doctype name action **kwargs doc frappe get doc doctype name doc unlock try getattr doc action **kwargs except Exception frappe db rollback if frappe local message log msg json loads frappe local message log[ -1 ] get u'message' else msg u'<pre><code>' + frappe get traceback + u'</pre></code>' doc add comment u' Comment' u' Action Failed' + u'<br><br>' + msg doc notify update,Where does the code execute an action ?,on a document,Document,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1035,def add Already Filled Arounds already Filled Arounds loop radius radius abs radius already Filled Loop []slightly Greater Than Radius 1 01 * radius much Greater Than Radius 2 5 * radius centers intercircle get Centers From Loop loop slightly Greater Than Radius for center in centers already Filled Inset intercircle get Simplified Inset From Clockwise Loop center radius if intercircle is Large Same Direction already Filled Inset center radius already Filled Loop append already Filled Inset if len already Filled Loop > 0 already Filled Arounds append already Filled Loop,When did loops fill ?,already,Already Filled Loops,1,1,1,1,1,1,1,1,,,,,False
1036,def cache page *args **kwargs cache alias kwargs pop 'cache' None key prefix kwargs pop 'key prefix' None assert not kwargs ' Theonlykeywordargumentsarecacheandkey prefix'if len args > 1 assert len args 2 'cache pageacceptsatmost 2 arguments'if callable args[ 0 ] return decorator from middleware with args Cache Middleware cache timeout args[ 1 ] cache alias cache alias key prefix key prefix args[ 0 ] elif callable args[ 1 ] return decorator from middleware with args Cache Middleware cache timeout args[ 0 ] cache alias cache alias key prefix key prefix args[ 1 ] else assert False 'cache pagemustbepassedaviewfunctionifcalledwithtwoarguments'elif len args 1 if callable args[ 0 ] return decorator from middleware with args Cache Middleware cache alias cache alias key prefix key prefix args[ 0 ] else return decorator from middleware with args Cache Middleware cache timeout args[ 0 ] cache alias cache alias key prefix key prefix else return decorator from middleware with args Cache Middleware cache alias cache alias key prefix key prefix,Does that get the page from the cache ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1037,def func to time x y 5 0 * np asarray x - 10 time sleep y return y,When does this sleep for use with timing tests ?,for y seconds,Sleeps y seconds,3,3,3,3,3,3,3,3,,,,,False
1038,def default settings params def default settings fn command for k w in params items settings setdefault k w return fn command return decorator default settings,Does the code add default values to settings if it not presented ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1039,def pixmap to data pixmap format 'JPEG' quality 90 ba Q Byte Array buf Q Buffer ba buf open Q Buffer Write Only pixmap save buf format quality quality return bytes ba data,What does the code return ?,the qpixmap pixmap,Returns a QByteArray with the pixel data from the given QPixmap in JPEG format with quality 90.,3,3,3,3,3,3,3,3,,,,,False
1040,def ofport result pending result try int result return Falseexcept Value Error Type Error return True,Till when is the result pending ?,still,Still calculating,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
1041,def unit Tests try if sys version[ 0 ] '3 ' out check output 'PYTHONPATH py test- 3 ' shell True else out check output 'PYTHONPATH py test' shell True ret 0except Exception as e out e outputret e returncodeprint out decode 'utf- 8 ' return ret,What does the code run return the exit code ?,the code run,Returns exit code,1,1,1,1,1,1,1,1,,,,,False
1042,def fk 4 B matrix obstime T obstime jyear - 1950 0 / 100 0 if getattr T u'shape' T shape + 1 1 return B1950 TO J2000 M + FK 4 CORR * T,Why is this a correction term in the fk4 transformations ?,because fk4 is a rotating system - see murray 89 eqn 29,Correction term to fit inside shape,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1043,def run pydoc module name *args cmd [sys executable pydoc file '' join args module name]output subprocess Popen cmd stdout subprocess PIPE stdout read return output strip,Where do pydoc run ?,on the specified module,On the specified module.,3,3,3,3,3,3,3,3,,,,,False
1044,def get course and check access course key user depth 0 if not has studio read access user course key raise Permission Denied course module modulestore get course course key depth depth return course module,Where do the locator and course module return for the view functions ?,in this file,In this file.,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
1045,def sub pattern repl string count 0 flags 0 return compile pattern flags sub repl string count,How did the string obtain ?,by replacing the leftmost non - overlapping occurrences of the pattern in string by the replacement repl,Replacement.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1046,def get last header before line context filediff interfilediff target line f get file from filediff context filediff interfilediff return get last header in chunks before line f[u'chunks'] target line,When does the last header occur ?,before the given line,Last header before line f.,2,2,2,2,2,2,2,2,,,,,False
1047,@task base Base Instructor Task def calculate may enroll csv entry id xmodule instance args action name ugettext noop 'generated' task fn partial upload may enroll csv xmodule instance args return run main task entry id task fn action name,When have invited students not enrolled in a given course ?,yet,For download,1,1,1,1,1,1,1,1,,,,,False
1048,def registry database name None if database name is None import threadingdatabase name threading current Thread dbnamereturn modules registry Registry database name,By how much do the model registry for the given database return ?,code,Context Manager,1,1,1,1,1,1,1,1,,,,,False
1049,def Get Compile Targets matching targets supplied targets result set for target in matching targets print 'findingcompiletargetsformatch' target name Add Compile Targets target supplied targets True result return result,What do targets require ?,a build,Targets require a build.,3,3,3,3,3,3,3,3,,,,,False
1050,def idd sfrm l n w x return id idd sfrm l n w x,How do real vector transform ?,via a composition of rokhlins random transform,SFRM.,1,1,1,1,1,1,1,1,,,,,False
1051,def fix uri credentials uri to quoted location glance store swift Store Location {} if to quoted location parse uri types Method Type legacy parse uri location else location get credstring types Method Type legacy get credstring location location parse uri uri return location get uri,How does the code fix the given uris embedded credentials ?,by round - tripping with storelocation,It fixes embedded credentials by round-tripping with store location.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1052,def build session username password trans label None bigip requests session bigip auth username password bigip verify Falsebigip headers update {' Content- Type' 'application/json'} if trans label trans id salt ['grains get'] 'bigip f5 trans {label}' format label trans label if trans id bigip headers update {'X-F 5 -REST- Coordination- Id' trans id} else bigip headers update {'X-F 5 -REST- Coordination- Id' None} return bigip,When be a session used ?,when connecting to icontrol rest,Session created for icontrol rest connection,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1053,def create grant key id grantee principal retiring principal None operations None constraints None grant tokens None region None key None keyid None profile None conn get conn region region key key keyid keyid profile profile if key id startswith 'alias/' key id get key id key id r {}try r['grant'] conn create grant key id grantee principal retiring principal retiring principal operations operations constraints constraints grant tokens grant tokens except boto exception Boto Server Error as e r['error'] utils ['boto get error'] e return r,Can who access the key ?,No,The code specifies that the key can be accessed by the grant specified in the dictionary.,1,1,1,1,1,1,1,1,,,,,False
1054,"def set credentials file username None api key None stream ids None proxy username None proxy password None if not check file permissions raise exceptions Plotly Error "" Youdon'thaveproperfilepermissionstorunthisfunction "" ensure local plotly files credentials get credentials file if isinstance username six string types credentials['username'] usernameif isinstance api key six string types credentials['api key'] api keyif isinstance proxy username six string types credentials['proxy username'] proxy usernameif isinstance proxy password six string types credentials['proxy password'] proxy passwordif isinstance stream ids list tuple credentials['stream ids'] stream idsutils save json dict CREDENTIALS FILE credentials ensure local plotly files",By how much did the code set the keyword - value pairs ?,in ~/,The code sets the keyword-value pairs of username and api key in the plotly credentials file.,2,2,2,2,2,2,2,2,,,,,False
1055,def get all page context from doctypes routes frappe cache get value u'website generator routes' if not routes routes get page info from doctypes frappe cache set value u'website generator routes' routes return routes,What does the code get ?,all doctype generated routes,"The code gets all page context from doctypes, routes, frappe cache, and sets value u'website generator routes'.",2,2,2,2,2,2,2,2,,,,,False
1056,def restore defaults top level logger logging get Logger name split ' ' [0 ] top level logger propagate Truetop level logger set Level logging NOTSET while top level logger handlers top level logger handlers pop,Where do you log yourself ?,at the level of the root logger,Root logger,3,3,3,3,3,3,3,3,,,,,False
1057,def pearson correlation X Y if X is Y X Y np asanyarray X else X np asanyarray X Y np asanyarray Y if X shape[ 1 ] Y shape[ 1 ] raise Value Error ' Incompatibledimensionfor Xand Ymatrices' XY ssd cdist X Y 'correlation' 2 return 1 - XY,Does the code consider the rows of x as vectors ?,Yes,Yes.,3,3,3,3,3,3,3,3,,,,,False
1058,def reset alarm **kwargs service instance kwargs get 'service instance' payload build payload **kwargs logging debug payload session service instance stubif not send request payload session return Falsereturn True,Where does an alarm reset to the green state without someone having to log in to do it manually ?,on a given hostsystem, The alarm reset to the green state without manual login because it is automatically sent by the code.,2,1,2,2,2,1,2,2,,,,,False
1059,def match anywhere needles haystack ignore case False regex needle ' *' + ' *' join imap re escape needles + ' *' regex flags re IGNORECASE re UNICODE if ignore case else re UNICODE found lambda haystack re search regex needle haystack path flags regex flags return ifilter found haystack,How does they be ?,in the same order,Insensitive,1,1,1,1,1,1,1,1,,,,,False
1060,def quality parsed mime type parsed ranges return fitness and quality parsed mime type parsed ranges [1 ],When have by parse_media_range ( ) been parsed media_ranges ?,already,Already parsed.,3,3,3,3,3,3,3,3,,,,,False
1061,def uniform layout helper items contents rect expanding spacing if len items 0 returnspacing space len items - 1 * spacing if expanding Qt Horizontal space contents rect width - spacing space setter lambda w s w set Fixed Width max s 0 else space contents rect height - spacing space setter lambda w s w set Fixed Height max s 0 base size space / len items remainder space % len items for i item in enumerate items item size base size + 1 if i < remainder else 0 setter item item size,Who can be laid in contents_rect ?,they,Fixed Sizes,1,1,1,1,1,1,1,1,,,,,False
1062,def self accessing obj accessed obj *args **kwargs return accessing obj accessed obj,Where is the lock defined ?,on,The lock is defined on the object itself.,3,3,3,3,3,3,3,3,,,,,False
1063,def publish context artifact id session type name type version None values {'state' 'active'}return out create or update context values artifact id session type name type version,When are transitive dependencies not created ?,initially,Transitive dependencies are not created when they already exist.,1,1,1,1,1,1,1,1,,,,,False
1064,"def chuid name uid pre info info name if not pre info raise Command Execution Error "" User'{ 0 }'doesnotexist"" format name if uid pre info['uid'] return Truecmd ['pw' 'usermod' '-u' uid '-n' name] salt ['cmd run'] cmd python shell False return info name get 'uid' uid",For what purpose do the uid change ?,for a named user,To change the uid.,3,3,3,3,3,3,3,3,,,,,False
1065,def item to project iterator resource return Project from api repr resource client iterator client,Does the code convert a json project to the native object ?,Yes,"Yes, converts JSON project to native object",3,3,3,3,3,3,3,3,,,,,False
1066,def get host name hostname get address override if not hostname try hostname socket gethostname except passif not hostname or hostname 'localhost' or hostname startswith '127 ' hostname get local address return hostname,For what purpose did addressing base host ?,name,Determining hostname for use in host-based addressing.,3,3,3,3,3,3,3,3,,,,,False
1067,def normalize timedeltas context builder left right leftty rightty factor npdatetime get timedelta conversion factor leftty unit rightty unit if factor is not None return scale by constant builder left factor right factor npdatetime get timedelta conversion factor rightty unit leftty unit if factor is not None return left scale by constant builder right factor raise Runtime Error 'cannotnormalize%rand%r' % leftty rightty,In which direction do right * scale right * ?,either * left *,Right * scale right *.,2,2,2,2,2,2,2,2,,,,,False
1068,def cmp by local origin path 1 path 2 if path 1 source path 2 source return Noneif path 1 source is None return path 1 if path 2 source is None return path 2 return None,What is originating locally ?,path,Locally originating paths,1,1,1,1,1,1,1,1,,,,,False
1069,def enclosing scope scope return scope rpartition u' ' [0 ],When do a given scope enclose the scope ?,immediately,Given scope enclose,1,1,1,1,1,1,1,1,,,,,False
1070,def Index Definition To Proto app id index definition proto entity pb Composite Index proto set app id app id proto set id 0 proto set state entity pb Composite Index WRITE ONLY definition proto proto mutable definition definition proto set entity type index definition kind definition proto set ancestor index definition ancestor if index definition properties is not None for prop in index definition properties prop proto definition proto add property prop proto set name prop name prop proto set direction DIRECTION MAP[prop direction] return proto,Does the code transform individual index definition to protocol buffer ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1071,"def add message request level message extra tags '' fail silently False try messages request messagesexcept Attribute Error if not hasattr request 'META' raise Type Error ""add message argumentmustbean Http Requestobject not'%s' "" % request class name if not fail silently raise Message Failure ' Youcannotaddmessageswithoutinstallingdjango contrib messages middleware Message Middleware' else return messages add level message extra tags",How do a message add to the request ?,using the messages app,To request,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1072,def check all conf groups present config environment excludes 'global overrides' 'cidr networks' 'used ips' config groups [k for k in config keys if k not in excludes ]env groups environment['physical skel'] keys retval Truefor group in config groups if group not in env groups msg ' Group{}wasfoundinconfigurationbutnottheenvironment ' format group warnings warn msg retval Falsereturn retval,Where did all groups define ?,in the config,In the config.,2,2,2,2,3,3,3,3,2.0,2.0,2.0,2.0,True
1073,@not implemented for 'undirected' def weakly connected component subgraphs G copy True for comp in weakly connected components G if copy yield G subgraph comp copy else yield G subgraph comp,How did components connect ?,weakly,"Hence, weakly connected.",1,1,1,1,2,1,2,1,1.0,1.0,1.0,1.0,True
1074,@login required@require POS Tdef answer preview async request statsd incr 'questions preview' answer Answer creator request user content request POST get 'content' '' template 'questions/includes/answer preview html'return render request template {'answer preview' answer},What does the code create ?,an html fragment preview of the posted wiki syntax,HTML fragment preview,3,3,3,3,3,3,3,3,,,,,False
1075,def im feeling lucky async image data output encoding PNG quality None correct orientation UNCHANGED ORIENTATION rpc None transparent substitution rgb None image Image image data image im feeling lucky image set correct orientation correct orientation return image execute transforms async output encoding output encoding quality quality rpc rpc transparent substitution rgb transparent substitution rgb,How do image levels - async version adjust ?,automatically,  Automatically adjusts image levels,3,3,3,3,3,3,3,3,,,,,False
1076,def chhomephone name homephone return update gecos name 'homephone' homephone,How do the users home phone change ?,cli example,Users' home phone changes.,1,1,1,1,1,1,1,1,,,,,False
1077,"def write docstringdict filename 'turtle docstringdict' docsdict {}for methodname in tg screen functions key ' Screen ' + methodname docsdict[key] eval key doc for methodname in tg turtle functions key ' Turtle ' + methodname docsdict[key] eval key doc with open '%s py' % filename 'w' as f keys sorted [x for x in docsdict keys if x split ' ' [1 ] not in alias list ] f write 'docsdict {\n\n' for key in keys[ -1 ] f write '%s \n' % repr key f write '""""""%s\n"""""" \n\n' % docsdict[key] key keys[ -1 ]f write '%s \n' % repr key f write '""""""%s\n""""""\n\n' % docsdict[key] f write '}\n' f close",For what purpose do docstring - dictionary write ?,to file,Writes documentation for Turtle and Screen functions to a file.,3,3,3,3,3,3,3,3,,,,,False
1078,def ks 2samp data 1 data 2 data 1 data 2 lmap np asarray data 1 data 2 n1 data 1 shape[ 0 ]n 2 data 2 shape[ 0 ]n 1 len data 1 n2 len data 2 data 1 np sort data 1 data 2 np sort data 2 data all np concatenate [data 1 data 2 ] cdf 1 np searchsorted data 1 data all side 'right' / 1 0 * n1 cdf 2 np searchsorted data 2 data all side 'right' / 1 0 * n2 d np max np absolute cdf 1 - cdf 2 en np sqrt n1 * n2 / float n1 + n2 try prob ksprob en + 0 12 + 0 11 / en * d except prob 1 0return d prob,Where does the code compute the kolmogorov - smirnof statistic ?,on 2 samples,It computes the Kolmogorov-Smirnov statistic for 2 samples.,3,3,3,3,3,3,3,3,,,,,False
1079,def create method not allowed allowed methods def method not allowed req resp **kwargs ' Raise 405 HTTP Method Not Allowederror'raise HTTP Method Not Allowed allowed methods return method not allowed,Where should a list be returned ?,in the allow header,Path / Method Dispatch,1,1,1,1,1,1,1,1,,,,,False
1080,def runtime format False runtime SERVER RUNTIME + time - SERVER RUNTIME LAST UPDATED if format return format runtime 31536000 2628000 604800 86400 3600 60 return runtime,When does the code get the total runtime of the server ?,since first start args,The code gets the total runtime of the server at startup and stores it in a variable named `runtime`.,2,2,2,2,2,2,2,2,,,,,False
1081,def libvlc video get spu p mi f Cfunctions get 'libvlc video get spu' None or Cfunction 'libvlc video get spu' 1 None ctypes c int Media Player return f p mi,What does the code get ?,current video subtitle,The answer is an integer that represents the number of available video subtitles.,2,2,2,2,2,2,2,2,,,,,False
1082,def get project list config eggs dir config get 'eggs dir' 'eggs' if os path exists eggs dir projects os listdir eggs dir else projects []try projects + [x[ 0 ] for x in config cp items 'settings' ]except No Section Error passreturn projects,How does the code get list of projects ?,by inspecting the eggs dir and the ones defined in the scrapyd,List of projects is obtained by inspecting the eggs dir and the ones defined in the scrapyd.,3,3,3,3,3,3,3,3,,,,,False
1083,def abort code or exception None detail '' headers None comment None **kwargs if isinstance code or exception HTTP Exception exc code or exceptionelse if type code or exception is type and issubclass code or exception HTTP Exception exc cls code or exceptionelse exc cls status map[code or exception]exc exc cls detail headers comment **kwargs request environ['r 2 controller exception'] excraise exc,For what purpose does the code save it in environ ?,for use by error pages,Saves HTTPException in environ for use by error pages,1,1,3,1,3,3,3,3,1.0,1.0,3.0,1.0,True
1084,def catch notimplementederror f def wrapped func self *args **kwargs try return f self *args **kwargs except Not Implemented Error frame traceback extract tb sys exc info [2 ] [ -1 ]LOG error '% driver sdoesnotimplement% method s' % {'driver' type self connection 'method' frame[ 2 ]} wrapped func name f name wrapped func doc f doc return wrapped func,Do a particular call make ?,Yes,No.,1,1,1,1,1,1,1,1,,,,,False
1085,def main import threadingif sys argv[ 1 ] 'AUTO' print port List for port in port List threading Thread target run Programmer args port sys argv[ 2 ] start time sleep 5 else programmer Stk 500 v 2 programmer connect port sys argv[ 1 ] programmer program Chip intel Hex read Hex sys argv[ 2 ] sys exit 1,In which direction do the stk500v2 programmer call ?,from the commandline,From commandline,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1086,def websafe val if val is None return u''if PY 2 if isinstance val str val val decode 'utf- 8 ' elif not isinstance val unicode val unicode val elif isinstance val bytes val val decode 'utf- 8 ' elif not isinstance val str val str val return htmlquote val,For what purpose does val convert ?,so that it is safe for use in unicode html,The code converts val to unicode so that it can be used safely in unicode html.,2,2,2,2,3,3,3,3,2.0,2.0,2.0,2.0,True
1087,def instance get all by filters sort context filters limit None marker None columns to join None sort keys None sort dirs None return IMPL instance get all by filters sort context filters limit limit marker marker columns to join columns to join sort keys sort keys sort dirs sort dirs,What does the code get ?,all instances that match all filters sorted by multiple keys,"Hence, all instances that match all filters sorted by multiple keys.",3,3,3,3,3,3,3,3,,,,,False
1088,def choose ncv k return max 2 * k + 1 20,For what purpose do number of lanczos vectors based on target number of singular / eigen values and vectors choose ?,to compute,Computes target singular / eigenvalue count.,2,2,2,2,2,2,2,2,,,,,False
1089,def parse raw obj obj info raw obj name obj info['name'] encode 'utf- 8 ' policy index obj name raw obj name split ' ' 1 q policy index int policy index account container obj split path obj name 3 3 rest with last True try q op {'application/x-put' 'PUT' 'application/x-delete' 'DELETE'}[obj info['content type']]except Key Error raise Value Error 'invalidoperationtype%r' % obj info get 'content type' None return {'q policy index' q policy index 'account' account 'container' container 'obj' obj 'q op' q op 'q ts' decode timestamps obj info['hash'] [0 ] 'q record' last modified date to timestamp obj info['last modified'] 'path' '/%s/%s/%s' % account container obj },What is containing the parts of the misplaced object queue entry ?,a dictionary,Reconciler Container,1,1,1,1,1,1,1,1,,,,,False
1090,def startup if TRAFFICLINE cmd traffic line '-U' else cmd traffic ctl 'server' 'start' log debug ' Running %s' cmd subprocess cmd return statuscmd,Where do traffic server start ?,on the local node,On local node,3,3,3,3,3,3,3,3,,,,,False
1091,def wait write fileno timeout None timeout exc timeout 'timedout' event None if event is None event core write event fileno wait helper timeout getcurrent timeout exc else assert event callback wait helper event callbackassert event arg is None ' Thiseventisalreadyusedbyanothergreenlet %r' % event arg event arg getcurrent timeout exc event add timeout try switch result get hub switch assert event is switch result ' Invalidswitchintowait write %r' % switch result finally event arg Noneevent cancel,Till when does the code block the current greenlet ?,until * fileno * is ready to write,Blocks the current greenlet till fileno is ready to write.,3,3,3,3,3,3,3,3,,,,,False
1092,def validate website url validate url URL Validator if url and ' //' not in url url u'http //%s' % url try validate url url except Validation Error raise Validation Error ' Enteravalid URL ' return url,How did website url format ?,properly,"Hence, it validates website URLs.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1093,def move item item pos animate True duration None if not duration duration 250 orangeqt Plot Item move item item pos animate duration,For what purpose does item animate ?,to move to position pos,Animate item,1,1,1,1,1,1,1,1,,,,,False
1094,def config context key site context[' CACTUS SITE ']result site config get key if result return resultreturn '',How does the code get a value from the config ?,by key,The code gets a value from the config by key using the `result` variable.,3,3,3,3,3,3,3,3,,,,,False
1095,def single source dijkstra G source target None cutoff None weight 'weight' return multi source dijkstra G {source} cutoff cutoff target target weight weight,In which direction does the code find shortest weighted paths and lengths ?,from a source node,Shortest,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1096,def file validator optdict name value return optik ext check file None name value,For what purpose do a filepath return ?,for option of type file,Filepath return: To validate file path.,2,2,2,2,2,2,2,2,,,,,False
